,timestamp,buyer,seller,symbol,currency,price,quantity
1379,81700,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,683.0,11
1380,81700,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,683.0,1
1418,83800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,687.0,11
1442,85100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,680.0,5
1451,85400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,681.0,9
1534,89900,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,682.0,14
1541,90400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,676.0,10
1555,90700,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,676.0,12
1556,90700,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,676.0,2
1590,92000,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,677.0,15
1599,92400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,685.0,11
1610,92900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,689.0,16
1658,95900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,677.0,15
1730,101300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,656.0,17
1741,102000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,656.0,13
1749,102100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,654.0,8
1763,102600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,649.0,19
1784,104000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,657.0,5
1792,104200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,656.0,16
1793,104200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,656.0,2
1823,105900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,657.0,16
1843,107000,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,648.0,10
1863,108400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,638.0,16
1906,111000,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,652.0,14
1949,113600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,655.0,2
1955,113900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,659.0,7
1974,114500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,655.0,11
1975,114500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,655.0,2
2016,116400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,652.0,19
2017,116400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,652.0,1
2077,121000,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,650.0,16
2078,121000,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,650.0,2
2090,121700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,645.0,11
2164,127200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,655.0,10
2197,128900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,653.0,12
2205,129100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,654.0,15
2230,130400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,654.0,12
2238,130500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,653.0,13
2257,131900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,650.0,11
2262,132000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,650.0,5
2285,133200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,652.0,1
2299,134200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,667.0,13
2300,134200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,667.0,2
2322,135000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,666.0,11
2389,139700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,669.0,12
2390,139700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,669.0,1
2399,140100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,669.0,10
2448,143100,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,681.0,12
2456,143600,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,681.0,5
2466,143900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,678.0,11
2477,144400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,671.0,14
2485,144800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,675.0,13
2503,145800,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,679.0,15
2504,145800,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,679.0,1
2514,145900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,676.0,12
2515,145900,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,676.0,2
2523,146100,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,679.0,10
2583,151400,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,680.0,10
2584,151400,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,680.0,1
2600,152800,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,677.0,16
2619,153900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,681.0,12
2638,154800,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,680.0,9
2650,155200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,682.0,13
2655,155300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,682.0,12
2664,156000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,686.0,19
2673,156200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,684.0,6
2685,156500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,684.0,11
2694,156900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,681.0,19
2765,161800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,698.0,16
2784,162300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,703.0,11
2785,162300,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,703.0,2
2794,162600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,702.0,11
2847,165800,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,688.0,11
2848,165800,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,688.0,2
2876,167800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,686.0,17
2899,169300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,679.0,13
2940,172200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,661.0,13
2954,172500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,661.0,15
2967,172900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,661.0,12
2968,172900,Caesar,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,661.0,1
2982,173300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,664.0,11
2989,173500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,666.0,7
3029,176200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,661.0,12
3046,177800,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,658.0,15
3056,178300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,653.0,10
3061,178400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,653.0,14
3081,179300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,652.0,15
3082,179300,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,652.0,2
3098,179900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,644.0,10
3115,180800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,637.0,10
3123,180900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,639.0,6
3138,182100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,643.0,9
3164,183500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,646.0,14
3185,184100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,643.0,16
3220,186500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,635.0,13
3237,187500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,632.0,16
3255,188400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,636.0,18
3256,188400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,636.0,2
3276,189200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,636.0,16
3277,189200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,636.0,1
3315,191100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,632.0,18
3316,191100,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,632.0,2
3324,191200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,632.0,16
3346,192400,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,625.0,16
3347,192400,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,625.0,1
3360,192900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,634.0,10
3370,193000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,633.0,19
3380,193600,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,634.0,14
3417,195900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,635.0,10
3418,195900,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,635.0,2
3436,196500,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,637.0,12
3447,197300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,641.0,17
3454,197800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,643.0,10
3488,200300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,637.0,11
3503,201200,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,648.0,17
3512,201400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,649.0,17
3546,202600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,647.0,12
3547,202600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,647.0,2
3559,203000,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,648.0,17
3560,203000,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,648.0,2
3584,204900,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,642.0,10
3604,205900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,645.0,15
3613,206200,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,653.0,10
3621,206500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,658.0,16
3653,208200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,657.0,19
3663,208600,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,658.0,13
3673,209100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,654.0,7
3689,209600,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,650.0,10
3700,209900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,650.0,13
3701,209900,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,650.0,2
3736,211800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,642.0,10
3764,212900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,651.0,12
3778,213200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,649.0,12
3779,213200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,649.0,1
3794,213700,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,647.0,11
3795,213700,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,647.0,1
3806,214200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,656.0,15
3812,214600,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,654.0,20
3846,217100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,645.0,14
3861,217700,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,641.0,13
3878,218700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,635.0,10
3879,218700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,635.0,1
3888,218800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,635.0,12
3889,218800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,635.0,2
3911,219700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,645.0,14
3929,220900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,652.0,12
3930,220900,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,652.0,2
3939,221100,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,653.0,18
3940,221100,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,653.0,1
3958,222300,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,662.0,20
3978,223300,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,659.0,11
4001,224100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,653.0,20
4006,224200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,653.0,14
4017,224900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,656.0,15
4018,224900,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,656.0,1
4029,225200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,655.0,12
4035,225600,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,650.0,10
4064,228000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,652.0,7
4073,228500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,649.0,17
4097,229700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,644.0,14
4098,229700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,644.0,1
4121,231400,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,640.0,11
4122,231400,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,640.0,1
4130,231600,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,642.0,14
4180,234800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,638.0,19
4184,234900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,639.0,15
4198,236000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,640.0,11
4215,236800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,636.0,17
4229,237400,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,633.0,11
4230,237400,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,633.0,2
4231,237400,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,633.0,6
4242,237800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,636.0,13
4263,239000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,631.0,10
4271,239300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,630.0,11
4272,239300,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,630.0,1
4279,239400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,631.0,14
4280,239400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,631.0,1
4289,239900,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,633.0,13
4290,239900,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,633.0,1
4318,240800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,626.0,12
4319,240800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,626.0,1
4341,242000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,621.0,14
4368,243600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,612.0,10
4384,244200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,611.0,15
4397,245000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,611.0,17
4418,246200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,616.0,10
4419,246200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,616.0,2
4426,246300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,616.0,12
4445,247900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,630.0,14
4459,248800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,640.0,15
4466,249100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,645.0,15
4500,250300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,630.0,16
4511,250800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,632.0,15
