,timestamp,buyer,seller,symbol,currency,price,quantity
591,37300,Caesar,Camilla,JAMS,SEASHELLS,6530.0,9
598,37800,Caesar,Camilla,JAMS,SEASHELLS,6528.0,4
618,39400,Caesar,Paris,JAMS,SEASHELLS,6530.0,8
625,40100,Caesar,Paris,JAMS,SEASHELLS,6534.0,4
627,40200,Caesar,Paris,JAMS,SEASHELLS,6532.0,8
636,41200,Caesar,Paris,JAMS,SEASHELLS,6532.0,10
650,41900,Caesar,Paris,JAMS,SEASHELLS,6529.0,8
651,42000,Caesar,Camilla,JAMS,SEASHELLS,6529.0,5
674,43800,Caesar,Paris,JAMS,SEASHELLS,6522.0,10
679,44800,Caesar,Paris,JAMS,SEASHELLS,6529.0,4
719,47100,Caesar,Camilla,JAMS,SEASHELLS,6528.0,3
730,47600,Paris,Caesar,JAMS,SEASHELLS,6530.0,9
738,48000,Paris,Caesar,JAMS,SEASHELLS,6528.0,10
739,48200,Caesar,Paris,JAMS,SEASHELLS,6527.0,4
762,49000,Paris,Caesar,JAMS,SEASHELLS,6527.0,5
775,49400,Paris,Caesar,JAMS,SEASHELLS,6527.0,8
778,49500,Caesar,Camilla,JAMS,SEASHELLS,6526.0,6
781,50000,Paris,Caesar,JAMS,SEASHELLS,6529.0,6
870,54300,Paris,Caesar,JAMS,SEASHELLS,6540.0,6
872,54500,Caesar,Camilla,JAMS,SEASHELLS,6540.0,12
877,55000,Paris,Caesar,JAMS,SEASHELLS,6540.0,8
879,55100,Caesar,Paris,JAMS,SEASHELLS,6539.0,9
882,55400,Paris,Caesar,JAMS,SEASHELLS,6540.0,5
917,56900,Caesar,Camilla,JAMS,SEASHELLS,6531.0,5
964,58600,Caesar,Paris,JAMS,SEASHELLS,6529.0,6
967,58700,Paris,Caesar,JAMS,SEASHELLS,6531.0,4
973,58800,Paris,Caesar,JAMS,SEASHELLS,6530.0,8
988,59700,Caesar,Paris,JAMS,SEASHELLS,6529.0,8
1008,60300,Paris,Caesar,JAMS,SEASHELLS,6535.0,9
1017,61200,Paris,Caesar,JAMS,SEASHELLS,6539.0,4
1020,61300,Paris,Caesar,JAMS,SEASHELLS,6539.0,10
1023,61500,Caesar,Paris,JAMS,SEASHELLS,6537.0,9
1024,61600,Caesar,Paris,JAMS,SEASHELLS,6538.0,4
1028,62000,Paris,Caesar,JAMS,SEASHELLS,6542.0,10
1067,64400,Caesar,Camilla,JAMS,SEASHELLS,6535.0,6
1086,65300,Caesar,Paris,JAMS,SEASHELLS,6537.0,10
1144,67900,Caesar,Camilla,JAMS,SEASHELLS,6540.0,10
1153,68200,Paris,Caesar,JAMS,SEASHELLS,6542.0,4
1188,71200,Caesar,Paris,JAMS,SEASHELLS,6543.0,7
1218,72700,Paris,Caesar,JAMS,SEASHELLS,6544.0,7
1231,73100,Caesar,Paris,JAMS,SEASHELLS,6542.0,8
1236,73600,Caesar,Paris,JAMS,SEASHELLS,6544.0,8
1284,76000,Caesar,Paris,JAMS,SEASHELLS,6542.0,6
1315,78200,Caesar,Camilla,JAMS,SEASHELLS,6539.0,7
1364,80900,Caesar,Paris,JAMS,SEASHELLS,6537.0,7
1385,81900,Caesar,Camilla,JAMS,SEASHELLS,6536.0,6
1404,82800,Caesar,Paris,JAMS,SEASHELLS,6536.0,7
1411,83500,Caesar,Paris,JAMS,SEASHELLS,6534.0,8
1420,83900,Caesar,Paris,JAMS,SEASHELLS,6534.0,5
1444,85200,Caesar,Paris,JAMS,SEASHELLS,6535.0,9
1457,85600,Paris,Caesar,JAMS,SEASHELLS,6537.0,8
1463,86000,Paris,Caesar,JAMS,SEASHELLS,6534.0,4
1465,86400,Paris,Caesar,JAMS,SEASHELLS,6532.0,8
1466,86500,Caesar,Paris,JAMS,SEASHELLS,6530.0,4
1468,86700,Caesar,Paris,JAMS,SEASHELLS,6531.0,5
1484,87300,Caesar,Camilla,JAMS,SEASHELLS,6533.0,11
1485,87300,Caesar,Paris,JAMS,SEASHELLS,6533.0,5
1486,87400,Caesar,Paris,JAMS,SEASHELLS,6534.0,7
1492,87800,Caesar,Paris,JAMS,SEASHELLS,6535.0,7
1497,88000,Caesar,Camilla,JAMS,SEASHELLS,6535.0,3
1508,88600,Caesar,Camilla,JAMS,SEASHELLS,6536.0,3
1517,89100,Paris,Caesar,JAMS,SEASHELLS,6537.0,6
1529,89900,Caesar,Paris,JAMS,SEASHELLS,6534.0,4
1543,90500,Caesar,Camilla,JAMS,SEASHELLS,6532.0,7
1546,90700,Caesar,Camilla,JAMS,SEASHELLS,6532.0,4
1567,91200,Paris,Camilla,JAMS,SEASHELLS,6533.0,8
1579,91600,Paris,Caesar,JAMS,SEASHELLS,6538.0,7
1587,91900,Paris,Caesar,JAMS,SEASHELLS,6538.0,6
1595,92400,Caesar,Paris,JAMS,SEASHELLS,6536.0,7
1624,93900,Caesar,Camilla,JAMS,SEASHELLS,6538.0,10
1634,94100,Paris,Caesar,JAMS,SEASHELLS,6539.0,9
1641,94600,Caesar,Paris,JAMS,SEASHELLS,6537.0,6
1649,95500,Paris,Caesar,JAMS,SEASHELLS,6538.0,8
1652,95600,Paris,Caesar,JAMS,SEASHELLS,6538.0,4
1653,95800,Caesar,Paris,JAMS,SEASHELLS,6536.0,7
1661,96400,Paris,Caesar,JAMS,SEASHELLS,6540.0,5
1669,97400,Caesar,Paris,JAMS,SEASHELLS,6537.0,9
1684,98000,Caesar,Paris,JAMS,SEASHELLS,6541.0,9
1701,99200,Paris,Caesar,JAMS,SEASHELLS,6547.0,5
1702,99300,Caesar,Camilla,JAMS,SEASHELLS,6545.0,4
1726,101300,Caesar,Paris,JAMS,SEASHELLS,6541.0,5
1767,103100,Caesar,Paris,JAMS,SEASHELLS,6545.0,5
1813,105400,Caesar,Paris,JAMS,SEASHELLS,6544.0,9
1825,106000,Caesar,Paris,JAMS,SEASHELLS,6545.0,6
1846,107100,Paris,Caesar,JAMS,SEASHELLS,6547.0,8
1881,109400,Camilla,Paris,JAMS,SEASHELLS,6545.0,9
1890,109900,Paris,Caesar,JAMS,SEASHELLS,6546.0,5
1895,110000,Paris,Caesar,JAMS,SEASHELLS,6546.0,4
1921,111800,Paris,Caesar,JAMS,SEASHELLS,6545.0,6
1941,113100,Paris,Caesar,JAMS,SEASHELLS,6543.0,4
1997,115500,Paris,Caesar,JAMS,SEASHELLS,6552.0,4
2024,117000,Paris,Caesar,JAMS,SEASHELLS,6553.0,7
2045,118400,Caesar,Camilla,JAMS,SEASHELLS,6552.0,9
2058,119900,Caesar,Paris,JAMS,SEASHELLS,6550.0,10
2066,120400,Caesar,Paris,JAMS,SEASHELLS,6551.0,5
2081,121300,Caesar,Paris,JAMS,SEASHELLS,6545.0,6
2111,123400,Caesar,Camilla,JAMS,SEASHELLS,6545.0,9
2115,123700,Caesar,Paris,JAMS,SEASHELLS,6545.0,9
2121,124400,Caesar,Paris,JAMS,SEASHELLS,6544.0,9
2160,127200,Caesar,Paris,JAMS,SEASHELLS,6545.0,10
2167,127300,Caesar,Paris,JAMS,SEASHELLS,6545.0,9
2191,128300,Caesar,Paris,JAMS,SEASHELLS,6543.0,5
2234,130500,Caesar,Paris,JAMS,SEASHELLS,6535.0,5
2277,133000,Caesar,Paris,JAMS,SEASHELLS,6536.0,8
2278,133100,Caesar,Paris,JAMS,SEASHELLS,6536.0,5
2292,134000,Caesar,Camilla,JAMS,SEASHELLS,6537.0,7
2310,134800,Caesar,Camilla,JAMS,SEASHELLS,6531.0,10
2327,135500,Caesar,Paris,JAMS,SEASHELLS,6534.0,6
2329,135800,Caesar,Camilla,JAMS,SEASHELLS,6534.0,12
2330,135800,Caesar,Paris,JAMS,SEASHELLS,6534.0,9
2331,136500,Caesar,Camilla,JAMS,SEASHELLS,6532.0,9
2353,137100,Caesar,Paris,JAMS,SEASHELLS,6533.0,6
2373,138400,Caesar,Paris,JAMS,SEASHELLS,6533.0,5
2381,139500,Caesar,Paris,JAMS,SEASHELLS,6535.0,5
2382,139600,Paris,Caesar,JAMS,SEASHELLS,6537.0,9
2402,140400,Caesar,Paris,JAMS,SEASHELLS,6533.0,9
2415,141100,Caesar,Paris,JAMS,SEASHELLS,6534.0,6
2425,141800,Caesar,Camilla,JAMS,SEASHELLS,6535.0,7
2434,142200,Caesar,Paris,JAMS,SEASHELLS,6533.0,10
2458,143700,Paris,Caesar,JAMS,SEASHELLS,6533.0,5
2462,143900,Paris,Caesar,JAMS,SEASHELLS,6533.0,8
2507,145900,Caesar,Camilla,JAMS,SEASHELLS,6529.0,6
2518,146000,Paris,Caesar,JAMS,SEASHELLS,6531.0,10
2525,146200,Caesar,Paris,JAMS,SEASHELLS,6529.0,10
2526,146300,Paris,Caesar,JAMS,SEASHELLS,6530.0,5
2558,149400,Caesar,Paris,JAMS,SEASHELLS,6525.0,7
2575,150800,Caesar,Camilla,JAMS,SEASHELLS,6527.0,3
2578,151400,Caesar,Camilla,JAMS,SEASHELLS,6525.0,3
2604,153100,Caesar,Camilla,JAMS,SEASHELLS,6522.0,9
2605,153200,Paris,Camilla,JAMS,SEASHELLS,6522.0,5
2607,153300,Caesar,Paris,JAMS,SEASHELLS,6521.0,8
2622,154100,Caesar,Camilla,JAMS,SEASHELLS,6521.0,10
2631,154600,Caesar,Camilla,JAMS,SEASHELLS,6520.0,12
2666,156100,Caesar,Paris,JAMS,SEASHELLS,6520.0,8
2681,156500,Paris,Caesar,JAMS,SEASHELLS,6522.0,7
2687,156600,Caesar,Camilla,JAMS,SEASHELLS,6520.0,11
2690,156800,Caesar,Paris,JAMS,SEASHELLS,6520.0,9
2702,157500,Caesar,Paris,JAMS,SEASHELLS,6517.0,5
2705,157800,Caesar,Camilla,JAMS,SEASHELLS,6515.0,4
2716,158600,Paris,Caesar,JAMS,SEASHELLS,6515.0,4
2719,158800,Caesar,Camilla,JAMS,SEASHELLS,6514.0,8
2720,158900,Paris,Caesar,JAMS,SEASHELLS,6515.0,5
2753,161200,Paris,Caesar,JAMS,SEASHELLS,6515.0,8
2802,163100,Paris,Caesar,JAMS,SEASHELLS,6514.0,10
2809,163800,Paris,Caesar,JAMS,SEASHELLS,6511.0,8
2828,165000,Caesar,Paris,JAMS,SEASHELLS,6505.0,8
2831,165100,Paris,Caesar,JAMS,SEASHELLS,6507.0,4
2858,166700,Paris,Caesar,JAMS,SEASHELLS,6508.0,6
2859,167000,Paris,Caesar,JAMS,SEASHELLS,6508.0,10
2860,167100,Caesar,Camilla,JAMS,SEASHELLS,6507.0,8
2889,168700,Caesar,Paris,JAMS,SEASHELLS,6505.0,8
2911,170000,Caesar,Camilla,JAMS,SEASHELLS,6506.0,4
2924,170800,Paris,Caesar,JAMS,SEASHELLS,6507.0,10
2928,171700,Paris,Caesar,JAMS,SEASHELLS,6507.0,4
2976,173300,Caesar,Paris,JAMS,SEASHELLS,6506.0,7
2997,174400,Caesar,Paris,JAMS,SEASHELLS,6508.0,8
3007,175200,Caesar,Camilla,JAMS,SEASHELLS,6510.0,7
3048,177900,Paris,Caesar,JAMS,SEASHELLS,6514.0,7
3090,179800,Paris,Caesar,JAMS,SEASHELLS,6509.0,8
3126,181400,Paris,Caesar,JAMS,SEASHELLS,6508.0,5
3132,182100,Caesar,Camilla,JAMS,SEASHELLS,6506.0,10
3144,182600,Paris,Caesar,JAMS,SEASHELLS,6507.0,6
3187,184400,Caesar,Paris,JAMS,SEASHELLS,6505.0,6
3189,184500,Caesar,Paris,JAMS,SEASHELLS,6505.0,7
3191,184600,Caesar,Camilla,JAMS,SEASHELLS,6504.0,11
3192,184600,Paris,Caesar,JAMS,SEASHELLS,6506.0,4
3198,184900,Caesar,Paris,JAMS,SEASHELLS,6504.0,8
3204,185900,Caesar,Paris,JAMS,SEASHELLS,6504.0,8
3211,186200,Caesar,Camilla,JAMS,SEASHELLS,6507.0,5
3214,186300,Paris,Caesar,JAMS,SEASHELLS,6509.0,5
3216,186500,Caesar,Paris,JAMS,SEASHELLS,6509.0,7
3227,187100,Caesar,Paris,JAMS,SEASHELLS,6507.0,9
3259,188500,Paris,Caesar,JAMS,SEASHELLS,6516.0,4
3264,188900,Caesar,Camilla,JAMS,SEASHELLS,6511.0,4
3282,189600,Paris,Caesar,JAMS,SEASHELLS,6514.0,5
3326,191400,Caesar,Paris,JAMS,SEASHELLS,6509.0,5
3329,191700,Caesar,Camilla,JAMS,SEASHELLS,6509.0,10
3330,191700,Caesar,Paris,JAMS,SEASHELLS,6509.0,8
3373,193200,Paris,Caesar,JAMS,SEASHELLS,6514.0,6
3390,194400,Caesar,Paris,JAMS,SEASHELLS,6512.0,7
3393,194500,Paris,Caesar,JAMS,SEASHELLS,6513.0,6
3399,194900,Paris,Caesar,JAMS,SEASHELLS,6513.0,7
3403,195200,Caesar,Paris,JAMS,SEASHELLS,6511.0,7
3423,196100,Caesar,Camilla,JAMS,SEASHELLS,6510.0,10
3424,196100,Caesar,Paris,JAMS,SEASHELLS,6510.0,5
3439,196800,Caesar,Camilla,JAMS,SEASHELLS,6510.0,6
3456,197900,Caesar,Camilla,JAMS,SEASHELLS,6508.0,11
3465,198400,Paris,Caesar,JAMS,SEASHELLS,6510.0,4
3476,199100,Paris,Caesar,JAMS,SEASHELLS,6510.0,8
3483,200200,Caesar,Camilla,JAMS,SEASHELLS,6507.0,5
3505,201300,Paris,Caesar,JAMS,SEASHELLS,6506.0,5
3522,202000,Camilla,Paris,JAMS,SEASHELLS,6505.0,5
3553,202900,Paris,Caesar,JAMS,SEASHELLS,6508.0,9
3581,204400,Paris,Caesar,JAMS,SEASHELLS,6506.0,8
3609,206100,Caesar,Paris,JAMS,SEASHELLS,6504.0,4
3631,207200,Caesar,Camilla,JAMS,SEASHELLS,6504.0,3
3656,208500,Paris,Caesar,JAMS,SEASHELLS,6507.0,6
3680,209500,Caesar,Paris,JAMS,SEASHELLS,6507.0,7
3684,209600,Caesar,Camilla,JAMS,SEASHELLS,6507.0,11
3691,209700,Paris,Caesar,JAMS,SEASHELLS,6509.0,5
3712,211100,Caesar,Camilla,JAMS,SEASHELLS,6505.0,6
3728,211800,Caesar,Camilla,JAMS,SEASHELLS,6505.0,5
3783,213400,Paris,Caesar,JAMS,SEASHELLS,6504.0,5
3814,214800,Caesar,Paris,JAMS,SEASHELLS,6503.0,7
3821,215100,Caesar,Camilla,JAMS,SEASHELLS,6504.0,5
3823,215300,Paris,Caesar,JAMS,SEASHELLS,6507.0,8
3840,216700,Caesar,Paris,JAMS,SEASHELLS,6502.0,10
3893,218900,Caesar,Paris,JAMS,SEASHELLS,6502.0,8
3898,219100,Caesar,Camilla,JAMS,SEASHELLS,6502.0,4
3915,220200,Paris,Caesar,JAMS,SEASHELLS,6507.0,5
3961,222400,Caesar,Camilla,JAMS,SEASHELLS,6505.0,6
3970,223100,Caesar,Paris,JAMS,SEASHELLS,6504.0,5
3980,223400,Caesar,Paris,JAMS,SEASHELLS,6504.0,7
3997,223900,Paris,Caesar,JAMS,SEASHELLS,6505.0,10
4023,225200,Caesar,Camilla,JAMS,SEASHELLS,6505.0,3
4040,226300,Caesar,Paris,JAMS,SEASHELLS,6503.0,9
4048,226700,Caesar,Camilla,JAMS,SEASHELLS,6503.0,3
4103,230200,Caesar,Camilla,JAMS,SEASHELLS,6501.0,5
4113,231200,Paris,Caesar,JAMS,SEASHELLS,6503.0,9
4143,232300,Paris,Caesar,JAMS,SEASHELLS,6503.0,4
4144,232500,Paris,Caesar,JAMS,SEASHELLS,6502.0,4
4149,232700,Caesar,Paris,JAMS,SEASHELLS,6499.0,5
4175,234800,Caesar,Camilla,JAMS,SEASHELLS,6497.0,3
4182,234900,Paris,Caesar,JAMS,SEASHELLS,6499.0,4
4188,235100,Caesar,Camilla,JAMS,SEASHELLS,6497.0,10
4192,235600,Paris,Caesar,JAMS,SEASHELLS,6499.0,4
4209,236600,Paris,Caesar,JAMS,SEASHELLS,6502.0,8
4217,236900,Caesar,Camilla,JAMS,SEASHELLS,6499.0,11
4254,238700,Paris,Caesar,JAMS,SEASHELLS,6500.0,4
4324,241000,Caesar,Camilla,JAMS,SEASHELLS,6498.0,11
4325,241000,Paris,Caesar,JAMS,SEASHELLS,6500.0,10
4333,241900,Caesar,Paris,JAMS,SEASHELLS,6498.0,4
4350,242700,Paris,Caesar,JAMS,SEASHELLS,6500.0,5
4351,243000,Paris,Caesar,JAMS,SEASHELLS,6500.0,5
4356,243100,Paris,Caesar,JAMS,SEASHELLS,6500.0,4
4364,243500,Caesar,Camilla,JAMS,SEASHELLS,6498.0,5
4374,244000,Paris,Caesar,JAMS,SEASHELLS,6499.0,10
4379,244200,Caesar,Camilla,JAMS,SEASHELLS,6497.0,5
4391,244600,Caesar,Camilla,JAMS,SEASHELLS,6496.0,3
4399,245200,Caesar,Camilla,JAMS,SEASHELLS,6497.0,8
4403,245300,Paris,Caesar,JAMS,SEASHELLS,6499.0,10
4409,245700,Paris,Caesar,JAMS,SEASHELLS,6498.0,9
4435,247200,Caesar,Camilla,JAMS,SEASHELLS,6496.0,5
4437,247400,Caesar,Paris,JAMS,SEASHELLS,6496.0,7
4453,248800,Caesar,Camilla,JAMS,SEASHELLS,6493.0,10
4482,249900,Caesar,Paris,JAMS,SEASHELLS,6494.0,5
4506,250500,Caesar,Paris,JAMS,SEASHELLS,6493.0,9
4515,251200,Caesar,Camilla,JAMS,SEASHELLS,6493.0,11
4520,251300,Caesar,Camilla,JAMS,SEASHELLS,6494.0,5
4532,251600,Caesar,Camilla,JAMS,SEASHELLS,6495.0,11
4533,251600,Caesar,Paris,JAMS,SEASHELLS,6495.0,4
4539,252400,Caesar,Camilla,JAMS,SEASHELLS,6496.0,3
4540,252600,Paris,Caesar,JAMS,SEASHELLS,6497.0,4
4578,254300,Caesar,Paris,JAMS,SEASHELLS,6493.0,6
4621,257400,Caesar,Camilla,JAMS,SEASHELLS,6496.0,10
4624,257700,Caesar,Camilla,JAMS,SEASHELLS,6496.0,4
4661,259300,Caesar,Camilla,JAMS,SEASHELLS,6498.0,12
4708,261300,Caesar,Camilla,JAMS,SEASHELLS,6496.0,12
4709,261400,Caesar,Camilla,JAMS,SEASHELLS,6496.0,8
4727,262200,Caesar,Paris,JAMS,SEASHELLS,6496.0,6
4733,262300,Caesar,Camilla,JAMS,SEASHELLS,6497.0,11
4740,262700,Paris,Caesar,JAMS,SEASHELLS,6498.0,6
4744,263000,Caesar,Paris,JAMS,SEASHELLS,6496.0,9
4773,264900,Caesar,Paris,JAMS,SEASHELLS,6496.0,6
4799,266000,Caesar,Camilla,JAMS,SEASHELLS,6497.0,9
4836,267300,Paris,Caesar,JAMS,SEASHELLS,6497.0,9
4866,268300,Caesar,Camilla,JAMS,SEASHELLS,6493.0,9
4870,268600,Caesar,Paris,JAMS,SEASHELLS,6493.0,5
4877,269100,Caesar,Camilla,JAMS,SEASHELLS,6493.0,6
4894,269400,Caesar,Camilla,JAMS,SEASHELLS,6493.0,8
4895,269500,Paris,Caesar,JAMS,SEASHELLS,6493.0,10
4903,270100,Caesar,Paris,JAMS,SEASHELLS,6489.0,7
4905,270300,Caesar,Camilla,JAMS,SEASHELLS,6489.0,4
4906,270300,Paris,Caesar,JAMS,SEASHELLS,6491.0,8
4910,270700,Caesar,Camilla,JAMS,SEASHELLS,6489.0,6
4911,270700,Paris,Caesar,JAMS,SEASHELLS,6490.0,5
4913,271000,Paris,Caesar,JAMS,SEASHELLS,6490.0,7
4928,271600,Paris,Caesar,JAMS,SEASHELLS,6486.0,7
4948,273100,Paris,Caesar,JAMS,SEASHELLS,6489.0,4
4957,273400,Paris,Caesar,JAMS,SEASHELLS,6489.0,7
4988,274800,Paris,Caesar,JAMS,SEASHELLS,6489.0,6
5033,277100,Caesar,Camilla,JAMS,SEASHELLS,6488.0,11
5055,278500,Caesar,Camilla,JAMS,SEASHELLS,6491.0,12
5095,280700,Paris,Caesar,JAMS,SEASHELLS,6496.0,6
5096,280800,Caesar,Camilla,JAMS,SEASHELLS,6495.0,11
5117,282000,Caesar,Camilla,JAMS,SEASHELLS,6493.0,4
5119,282300,Paris,Caesar,JAMS,SEASHELLS,6492.0,4
5122,282600,Paris,Caesar,JAMS,SEASHELLS,6493.0,6
5133,283500,Caesar,Paris,JAMS,SEASHELLS,6491.0,6
5136,283900,Caesar,Paris,JAMS,SEASHELLS,6491.0,6
5148,284400,Caesar,Paris,JAMS,SEASHELLS,6491.0,10
5169,285200,Paris,Caesar,JAMS,SEASHELLS,6493.0,5
5175,285500,Caesar,Camilla,JAMS,SEASHELLS,6493.0,3
5179,285600,Caesar,Paris,JAMS,SEASHELLS,6492.0,8
5199,287100,Caesar,Paris,JAMS,SEASHELLS,6492.0,8
5222,288800,Paris,Caesar,JAMS,SEASHELLS,6497.0,9
5223,288900,Caesar,Camilla,JAMS,SEASHELLS,6495.0,4
5246,291100,Caesar,Camilla,JAMS,SEASHELLS,6495.0,8
5250,291300,Caesar,Paris,JAMS,SEASHELLS,6494.0,8
5269,292100,Caesar,Camilla,JAMS,SEASHELLS,6496.0,7
5273,292400,Paris,Caesar,JAMS,SEASHELLS,6497.0,9
5298,294000,Paris,Caesar,JAMS,SEASHELLS,6502.0,8
5313,294600,Caesar,Paris,JAMS,SEASHELLS,6501.0,5
5319,295000,Caesar,Paris,JAMS,SEASHELLS,6502.0,7
5344,295700,Paris,Caesar,JAMS,SEASHELLS,6504.0,4
5345,295800,Caesar,Camilla,JAMS,SEASHELLS,6503.0,3
5385,297800,Paris,Caesar,JAMS,SEASHELLS,6505.0,7
5389,298400,Caesar,Paris,JAMS,SEASHELLS,6504.0,7
5457,301400,Paris,Caesar,JAMS,SEASHELLS,6505.0,9
5482,302800,Caesar,Camilla,JAMS,SEASHELLS,6502.0,7
5494,303600,Caesar,Camilla,JAMS,SEASHELLS,6500.0,5
5504,304400,Caesar,Paris,JAMS,SEASHELLS,6499.0,4
5547,305900,Paris,Caesar,JAMS,SEASHELLS,6502.0,10
5552,306200,Caesar,Camilla,JAMS,SEASHELLS,6500.0,3
5565,306900,Caesar,Camilla,JAMS,SEASHELLS,6502.0,10
5567,307100,Paris,Caesar,JAMS,SEASHELLS,6503.0,6
5607,308400,Caesar,Paris,JAMS,SEASHELLS,6499.0,8
5617,308800,Caesar,Paris,JAMS,SEASHELLS,6499.0,4
5659,310800,Caesar,Paris,JAMS,SEASHELLS,6499.0,9
5677,312400,Paris,Caesar,JAMS,SEASHELLS,6498.0,6
5682,313000,Paris,Caesar,JAMS,SEASHELLS,6497.0,8
5751,316300,Caesar,Paris,JAMS,SEASHELLS,6494.0,7
5765,316900,Caesar,Camilla,JAMS,SEASHELLS,6496.0,7
5821,318800,Paris,Caesar,JAMS,SEASHELLS,6496.0,6
5853,320500,Caesar,Paris,JAMS,SEASHELLS,6493.0,4
5869,321000,Caesar,Camilla,JAMS,SEASHELLS,6493.0,9
5893,322000,Paris,Caesar,JAMS,SEASHELLS,6495.0,9
5901,322300,Caesar,Paris,JAMS,SEASHELLS,6493.0,8
5920,322900,Paris,Caesar,JAMS,SEASHELLS,6497.0,6
5924,323400,Paris,Caesar,JAMS,SEASHELLS,6496.0,7
5937,324000,Caesar,Paris,JAMS,SEASHELLS,6494.0,9
5965,326200,Paris,Caesar,JAMS,SEASHELLS,6492.0,10
5984,327000,Caesar,Camilla,JAMS,SEASHELLS,6491.0,10
5985,327100,Caesar,Camilla,JAMS,SEASHELLS,6491.0,12
5986,327200,Caesar,Camilla,JAMS,SEASHELLS,6491.0,9
5987,327200,Paris,Caesar,JAMS,SEASHELLS,6493.0,8
6002,328200,Paris,Caesar,JAMS,SEASHELLS,6493.0,7
6006,328600,Paris,Caesar,JAMS,SEASHELLS,6493.0,8
6008,328700,Paris,Caesar,JAMS,SEASHELLS,6493.0,8
6026,329600,Caesar,Paris,JAMS,SEASHELLS,6491.0,10
6040,330400,Caesar,Camilla,JAMS,SEASHELLS,6490.0,5
6044,330500,Caesar,Camilla,JAMS,SEASHELLS,6490.0,7
6049,330900,Paris,Caesar,JAMS,SEASHELLS,6492.0,4
6069,331500,Paris,Caesar,JAMS,SEASHELLS,6494.0,8
6077,331700,Caesar,Camilla,JAMS,SEASHELLS,6496.0,6
6092,332200,Caesar,Paris,JAMS,SEASHELLS,6497.0,8
6115,333000,Paris,Caesar,JAMS,SEASHELLS,6499.0,7
6117,333500,Caesar,Camilla,JAMS,SEASHELLS,6499.0,8
6119,333600,Paris,Caesar,JAMS,SEASHELLS,6499.0,6
6133,334200,Caesar,Paris,JAMS,SEASHELLS,6497.0,8
6142,334700,Caesar,Camilla,JAMS,SEASHELLS,6496.0,3
