,timestamp,buyer,seller,symbol,currency,price,quantity
1228,73000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
1267,74900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,14
1291,76000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,16
1292,76000,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,1
1325,78500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,14
1347,80000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,15
1354,80200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
1417,83800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
1441,85100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,5
1450,85400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,9
1513,88700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,12
1540,90400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,10
1598,92400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
1609,92900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,16
1630,94000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,15
1631,94000,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,2
1657,95900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,15
1729,101300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,17
1740,102000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,13
1748,102100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,8
1762,102600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
1783,104000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,5
1790,104200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
1791,104200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
1862,108400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
1929,112000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,14
1930,112000,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,2
1947,113600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
1948,113600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
1954,113900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,7
1972,114500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
1973,114500,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
2014,116400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
2015,116400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,1
2089,121700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
2163,127200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
2196,128900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
2204,129100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15
2229,130400,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
2237,130500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,13
2256,131900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
2261,132000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,5
2283,133200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,13
2284,133200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,1
2297,134200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,13
2298,134200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,2
2321,135000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,11
2342,136700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,17
2387,139700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,12
2388,139700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,1
2398,140100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,10
2447,143100,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
2455,143600,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,5
2465,143900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,11
2476,144400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,14
2484,144800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,13
2581,151400,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,10
2582,151400,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,1
2618,153900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
2637,154800,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,9
2649,155200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,13
2654,155300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,12
2663,156000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,19
2672,156200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,6
2684,156500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,11
2693,156900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,19
2764,161800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,16
2782,162300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,11
2783,162300,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,2
2793,162600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,7.0,11
2875,167800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,17
2883,168300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,6.0,10
2898,169300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,13
2939,172200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,13
2953,172500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,15
2965,172900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,12
2966,172900,Caesar,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,1
2981,173300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,11
2988,173500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,7
3028,176200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,12
3055,178300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
3060,178400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14
3079,179300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15
3080,179300,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
3114,180800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
3122,180900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,6
3137,182100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,9
3163,183500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14
3184,184100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
3219,186500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,13
3236,187500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
3253,188400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,18
3254,188400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
3274,189200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
3275,189200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,1
3313,191100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,18
3314,191100,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
3323,191200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
3369,193000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
3415,195900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
3416,195900,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
3446,197300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,17
3453,197800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
3487,200300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
3511,201400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,17
3544,202600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
3545,202600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
3603,205900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15
3620,206500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,16
3652,208200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
3662,208600,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5.0,13
3672,209100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,7
3735,211800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
3763,212900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
3776,213200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
3777,213200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,1
3805,214200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15
3845,217100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14
3860,217700,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,13
3876,218700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
3877,218700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,1
3886,218800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
3887,218800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
3910,219700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14
3927,220900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
3928,220900,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,2
4000,224100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,20
4005,224200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14
4028,225200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,12
4063,228000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,7
4072,228500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,17
4095,229700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14
4096,229700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,1
4129,231600,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14
4179,234800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
4197,236000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
4207,236400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
4214,236800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,17
4241,237800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,13
4262,239000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,10
4269,239300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,11
4270,239300,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,1
4277,239400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,14
4278,239400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,1
4301,240200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
4316,240800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,12
4317,240800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,1
4340,242000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,14
4367,243600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,10
4383,244200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,15
4396,245000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,17
4416,246200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,10
4417,246200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,2
4425,246300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,12
4449,248100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,16
4458,248800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15
4465,249100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15
4499,250300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,16
4510,250800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,15
4546,252600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14
4552,252700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,14
4603,255800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,10
4612,256800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,15
4631,257800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,17
4639,258000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,8
4651,258600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
4680,260400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,14
4681,260400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,2
4757,263800,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,8
4781,265300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,2.0,19
4782,265300,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,20
4791,265700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,14
4805,266100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,11
4816,266500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,11
4828,267100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,10
4829,267100,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,2
4848,267800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,15
4849,267800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,2
4860,268200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,11
4861,268200,Caesar,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,1
4884,269100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,12
4885,269100,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,1
4922,271300,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,13
4923,271300,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,1
4971,274000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,10
4976,274100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,12
4995,275000,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,10
5026,276700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,2.0,15
5042,277800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,2.0,16
5061,278700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,2.0,14
5087,280300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,2.0,8
5092,280400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,2.0,12
5158,284800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,2.0,12
5266,291800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,19
5295,293800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,10
5301,294000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,16
5326,295100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,12
5327,295100,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,1
5368,296900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,10
5420,299500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
5432,299900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
5476,302200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,19
5490,303500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,11
5525,305200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,8
5536,305400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,16
5537,305400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,1
5570,307100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,9
5585,307800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4.0,18
5594,308000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,3.0,15
