,timestamp,buyer,seller,symbol,currency,price,quantity
517,32500,Caesar,Paris,DJEMBES,SEASHELLS,13432.0,1
529,33200,Caesar,Camilla,DJEMBES,SEASHELLS,13434.0,6
531,33300,Caesar,Paris,DJEMBES,SEASHELLS,13433.0,4
574,36100,Paris,Caesar,DJEMBES,SEASHELLS,13435.0,2
619,39500,Caesar,Paris,DJEMBES,SEASHELLS,13431.0,3
635,41100,Paris,Caesar,DJEMBES,SEASHELLS,13434.0,3
655,42600,Caesar,Paris,DJEMBES,SEASHELLS,13434.0,3
658,42900,Caesar,Paris,DJEMBES,SEASHELLS,13436.0,5
665,43400,Caesar,Paris,DJEMBES,SEASHELLS,13438.0,3
677,44300,Paris,Caesar,DJEMBES,SEASHELLS,13442.0,2
688,45000,Paris,Caesar,DJEMBES,SEASHELLS,13446.0,3
794,50200,Caesar,Paris,DJEMBES,SEASHELLS,13457.0,5
813,50800,Caesar,Paris,DJEMBES,SEASHELLS,13457.0,1
829,52100,Paris,Caesar,DJEMBES,SEASHELLS,13459.0,5
832,52300,Paris,Caesar,DJEMBES,SEASHELLS,13458.0,5
834,52500,Paris,Caesar,DJEMBES,SEASHELLS,13456.0,4
851,53000,Caesar,Paris,DJEMBES,SEASHELLS,13457.0,2
854,53100,Paris,Caesar,DJEMBES,SEASHELLS,13458.0,5
863,53800,Caesar,Paris,DJEMBES,SEASHELLS,13456.0,2
869,54200,Caesar,Paris,DJEMBES,SEASHELLS,13457.0,1
875,54800,Caesar,Paris,DJEMBES,SEASHELLS,13457.0,1
951,58100,Caesar,Paris,DJEMBES,SEASHELLS,13460.0,2
977,59000,Caesar,Paris,DJEMBES,SEASHELLS,13455.0,1
986,59400,Paris,Caesar,DJEMBES,SEASHELLS,13456.0,1
1006,60200,Caesar,Paris,DJEMBES,SEASHELLS,13462.0,4
1011,60700,Caesar,Paris,DJEMBES,SEASHELLS,13462.0,1
1015,61100,Caesar,Paris,DJEMBES,SEASHELLS,13462.0,2
1027,62000,Caesar,Camilla,DJEMBES,SEASHELLS,13457.0,6
1036,62600,Paris,Caesar,DJEMBES,SEASHELLS,13461.0,4
1043,62900,Paris,Caesar,DJEMBES,SEASHELLS,13460.0,5
1044,63000,Caesar,Paris,DJEMBES,SEASHELLS,13461.0,5
1049,63500,Paris,Caesar,DJEMBES,SEASHELLS,13460.0,4
1056,63800,Paris,Caesar,DJEMBES,SEASHELLS,13460.0,4
1061,64100,Caesar,Paris,DJEMBES,SEASHELLS,13458.0,5
1066,64400,Paris,Caesar,DJEMBES,SEASHELLS,13460.0,4
1068,64600,Caesar,Paris,DJEMBES,SEASHELLS,13456.0,5
1088,65400,Caesar,Paris,DJEMBES,SEASHELLS,13454.0,4
1131,67300,Caesar,Paris,DJEMBES,SEASHELLS,13456.0,5
1152,68200,Caesar,Camilla,DJEMBES,SEASHELLS,13454.0,9
1158,68600,Paris,Caesar,DJEMBES,SEASHELLS,13458.0,3
1162,69100,Caesar,Paris,DJEMBES,SEASHELLS,13461.0,2
1181,70300,Paris,Caesar,DJEMBES,SEASHELLS,13473.0,5
1191,71700,Paris,Caesar,DJEMBES,SEASHELLS,13468.0,3
1203,72000,Paris,Caesar,DJEMBES,SEASHELLS,13471.0,1
1217,72600,Paris,Caesar,DJEMBES,SEASHELLS,13473.0,4
1241,73800,Caesar,Paris,DJEMBES,SEASHELLS,13474.0,4
1243,74000,Paris,Caesar,DJEMBES,SEASHELLS,13476.0,4
1252,74400,Caesar,Paris,DJEMBES,SEASHELLS,13477.0,4
1264,74900,Paris,Caesar,DJEMBES,SEASHELLS,13476.0,3
1282,75700,Caesar,Paris,DJEMBES,SEASHELLS,13478.0,4
1330,79100,Paris,Caesar,DJEMBES,SEASHELLS,13483.0,4
1338,79600,Caesar,Paris,DJEMBES,SEASHELLS,13482.0,2
1410,83200,Paris,Caesar,DJEMBES,SEASHELLS,13485.0,1
1414,83800,Caesar,Paris,DJEMBES,SEASHELLS,13486.0,4
1429,84300,Paris,Caesar,DJEMBES,SEASHELLS,13488.0,5
1472,86800,Paris,Caesar,DJEMBES,SEASHELLS,13493.0,1
1477,87000,Caesar,Paris,DJEMBES,SEASHELLS,13489.0,4
1481,87100,Paris,Caesar,DJEMBES,SEASHELLS,13491.0,3
1495,88000,Caesar,Camilla,DJEMBES,SEASHELLS,13494.0,5
1496,88000,Paris,Caesar,DJEMBES,SEASHELLS,13496.0,1
1500,88300,Paris,Caesar,DJEMBES,SEASHELLS,13493.0,1
1520,89400,Caesar,Paris,DJEMBES,SEASHELLS,13490.0,3
1528,89900,Paris,Caesar,DJEMBES,SEASHELLS,13491.0,3
1536,90300,Caesar,Paris,DJEMBES,SEASHELLS,13492.0,2
1545,90700,Caesar,Paris,DJEMBES,SEASHELLS,13488.0,2
1580,91700,Paris,Caesar,DJEMBES,SEASHELLS,13492.0,4
1601,92500,Paris,Caesar,DJEMBES,SEASHELLS,13496.0,1
1618,93600,Paris,Caesar,DJEMBES,SEASHELLS,13496.0,4
1666,97200,Paris,Caesar,DJEMBES,SEASHELLS,13489.0,5
1674,97500,Paris,Caesar,DJEMBES,SEASHELLS,13487.0,2
1681,97800,Caesar,Paris,DJEMBES,SEASHELLS,13485.0,1
1700,99100,Caesar,Paris,DJEMBES,SEASHELLS,13480.0,1
1715,100800,Caesar,Paris,DJEMBES,SEASHELLS,13476.0,2
1724,101200,Paris,Caesar,DJEMBES,SEASHELLS,13474.0,2
1773,103400,Caesar,Paris,DJEMBES,SEASHELLS,13473.0,1
1774,103500,Paris,Caesar,DJEMBES,SEASHELLS,13474.0,5
1798,104500,Paris,Caesar,DJEMBES,SEASHELLS,13474.0,3
1803,104700,Paris,Caesar,DJEMBES,SEASHELLS,13474.0,3
1817,105700,Caesar,Camilla,DJEMBES,SEASHELLS,13469.0,5
1845,107100,Caesar,Paris,DJEMBES,SEASHELLS,13473.0,4
1865,108500,Paris,Caesar,DJEMBES,SEASHELLS,13467.0,1
1871,109000,Caesar,Paris,DJEMBES,SEASHELLS,13464.0,1
1875,109200,Caesar,Paris,DJEMBES,SEASHELLS,13465.0,1
1889,109900,Paris,Caesar,DJEMBES,SEASHELLS,13465.0,2
1936,112500,Paris,Caesar,DJEMBES,SEASHELLS,13469.0,3
1957,114100,Caesar,Paris,DJEMBES,SEASHELLS,13468.0,1
1981,114800,Caesar,Camilla,DJEMBES,SEASHELLS,13471.0,3
1983,114900,Paris,Caesar,DJEMBES,SEASHELLS,13472.0,3
2003,116100,Paris,Caesar,DJEMBES,SEASHELLS,13475.0,1
2008,116400,Caesar,Paris,DJEMBES,SEASHELLS,13476.0,3
2036,117700,Caesar,Paris,DJEMBES,SEASHELLS,13479.0,2
2051,119100,Paris,Caesar,DJEMBES,SEASHELLS,13476.0,3
2054,119200,Paris,Caesar,DJEMBES,SEASHELLS,13476.0,1
2095,122500,Caesar,Paris,DJEMBES,SEASHELLS,13462.0,3
2110,123400,Caesar,Paris,DJEMBES,SEASHELLS,13465.0,4
2136,125600,Paris,Caesar,DJEMBES,SEASHELLS,13463.0,1
2155,126900,Paris,Caesar,DJEMBES,SEASHELLS,13468.0,5
2186,128100,Paris,Caesar,DJEMBES,SEASHELLS,13462.0,2
2207,129200,Caesar,Paris,DJEMBES,SEASHELLS,13460.0,4
2233,130500,Paris,Caesar,DJEMBES,SEASHELLS,13462.0,4
2245,131300,Paris,Caesar,DJEMBES,SEASHELLS,13456.0,2
2247,131500,Caesar,Paris,DJEMBES,SEASHELLS,13457.0,1
2264,132100,Caesar,Paris,DJEMBES,SEASHELLS,13449.0,3
2305,134500,Caesar,Paris,DJEMBES,SEASHELLS,13447.0,4
2309,134800,Paris,Caesar,DJEMBES,SEASHELLS,13447.0,2
2314,135000,Caesar,Paris,DJEMBES,SEASHELLS,13445.0,2
2338,136700,Paris,Caesar,DJEMBES,SEASHELLS,13447.0,5
2359,137500,Paris,Caesar,DJEMBES,SEASHELLS,13433.0,2
2409,140600,Paris,Caesar,DJEMBES,SEASHELLS,13438.0,3
2439,142500,Paris,Caesar,DJEMBES,SEASHELLS,13440.0,3
2443,143100,Paris,Caesar,DJEMBES,SEASHELLS,13442.0,5
2469,144000,Paris,Caesar,DJEMBES,SEASHELLS,13442.0,2
2531,146900,Caesar,Paris,DJEMBES,SEASHELLS,13433.0,1
2535,147100,Caesar,Paris,DJEMBES,SEASHELLS,13434.0,1
2536,147300,Paris,Caesar,DJEMBES,SEASHELLS,13435.0,3
2546,148000,Paris,Caesar,DJEMBES,SEASHELLS,13437.0,2
2550,148300,Paris,Caesar,DJEMBES,SEASHELLS,13437.0,1
2555,148700,Caesar,Paris,DJEMBES,SEASHELLS,13440.0,3
2564,149900,Caesar,Paris,DJEMBES,SEASHELLS,13436.0,3
2576,150900,Paris,Caesar,DJEMBES,SEASHELLS,13437.0,4
2595,152300,Caesar,Paris,DJEMBES,SEASHELLS,13435.0,2
2609,153500,Caesar,Paris,DJEMBES,SEASHELLS,13440.0,3
2613,153800,Caesar,Paris,DJEMBES,SEASHELLS,13442.0,5
2623,154200,Paris,Caesar,DJEMBES,SEASHELLS,13442.0,2
2634,154800,Caesar,Paris,DJEMBES,SEASHELLS,13442.0,4
2679,156400,Paris,Caesar,DJEMBES,SEASHELLS,13437.0,4
2696,157000,Paris,Caesar,DJEMBES,SEASHELLS,13434.0,1
2706,158000,Caesar,Paris,DJEMBES,SEASHELLS,13434.0,5
2713,158300,Paris,Caesar,DJEMBES,SEASHELLS,13439.0,1
2717,158700,Paris,Caesar,DJEMBES,SEASHELLS,13435.0,5
2722,159000,Paris,Caesar,DJEMBES,SEASHELLS,13435.0,3
2734,159900,Paris,Caesar,DJEMBES,SEASHELLS,13430.0,2
2745,160300,Paris,Caesar,DJEMBES,SEASHELLS,13428.0,5
2756,161400,Paris,Caesar,DJEMBES,SEASHELLS,13418.0,5
2759,161600,Caesar,Paris,DJEMBES,SEASHELLS,13415.0,3
2761,161800,Caesar,Paris,DJEMBES,SEASHELLS,13418.0,5
2806,163400,Paris,Caesar,DJEMBES,SEASHELLS,13416.0,5
2807,163500,Paris,Caesar,DJEMBES,SEASHELLS,13416.0,5
2820,164000,Paris,Caesar,DJEMBES,SEASHELLS,13412.0,4
2837,165600,Caesar,Paris,DJEMBES,SEASHELLS,13412.0,4
2853,166600,Caesar,Paris,DJEMBES,SEASHELLS,13407.0,4
2864,167300,Paris,Caesar,DJEMBES,SEASHELLS,13403.0,2
2880,168300,Caesar,Paris,DJEMBES,SEASHELLS,13393.0,5
2888,168600,Caesar,Camilla,DJEMBES,SEASHELLS,13392.0,3
2890,168800,Caesar,Paris,DJEMBES,SEASHELLS,13392.0,2
2893,169000,Caesar,Paris,DJEMBES,SEASHELLS,13391.0,2
2901,169400,Caesar,Paris,DJEMBES,SEASHELLS,13385.0,5
2920,170700,Caesar,Paris,DJEMBES,SEASHELLS,13388.0,2
2925,170900,Paris,Caesar,DJEMBES,SEASHELLS,13389.0,2
2926,171000,Paris,Caesar,DJEMBES,SEASHELLS,13388.0,3
2927,171400,Caesar,Paris,DJEMBES,SEASHELLS,13385.0,4
2975,173300,Caesar,Camilla,DJEMBES,SEASHELLS,13386.0,5
3012,175300,Caesar,Paris,DJEMBES,SEASHELLS,13389.0,1
3017,175500,Paris,Caesar,DJEMBES,SEASHELLS,13392.0,2
3042,177200,Paris,Caesar,DJEMBES,SEASHELLS,13391.0,5
3070,179200,Caesar,Paris,DJEMBES,SEASHELLS,13394.0,5
3142,182500,Caesar,Paris,DJEMBES,SEASHELLS,13393.0,4
3146,182700,Caesar,Camilla,DJEMBES,SEASHELLS,13390.0,4
3153,183200,Paris,Caesar,DJEMBES,SEASHELLS,13391.0,5
3190,184600,Paris,Caesar,DJEMBES,SEASHELLS,13376.0,2
3197,184900,Paris,Caesar,DJEMBES,SEASHELLS,13375.0,3
3222,186700,Paris,Caesar,DJEMBES,SEASHELLS,13380.0,5
3242,188100,Caesar,Paris,DJEMBES,SEASHELLS,13377.0,1
3269,189200,Caesar,Paris,DJEMBES,SEASHELLS,13378.0,5
3302,190800,Caesar,Paris,DJEMBES,SEASHELLS,13375.0,3
3305,191000,Paris,Caesar,DJEMBES,SEASHELLS,13378.0,4
3402,195000,Caesar,Paris,DJEMBES,SEASHELLS,13386.0,4
3438,196700,Caesar,Paris,DJEMBES,SEASHELLS,13381.0,1
3450,197500,Paris,Caesar,DJEMBES,SEASHELLS,13385.0,3
3455,197900,Paris,Caesar,DJEMBES,SEASHELLS,13386.0,5
3470,198700,Caesar,Paris,DJEMBES,SEASHELLS,13386.0,3
3481,200000,Caesar,Paris,DJEMBES,SEASHELLS,13378.0,5
3498,200900,Caesar,Paris,DJEMBES,SEASHELLS,13377.0,2
3538,202400,Paris,Caesar,DJEMBES,SEASHELLS,13375.0,4
3563,203100,Caesar,Paris,DJEMBES,SEASHELLS,13373.0,1
3582,204700,Caesar,Paris,DJEMBES,SEASHELLS,13373.0,3
3588,205300,Caesar,Paris,DJEMBES,SEASHELLS,13374.0,5
3600,205900,Caesar,Paris,DJEMBES,SEASHELLS,13377.0,5
3607,206000,Caesar,Paris,DJEMBES,SEASHELLS,13376.0,1
3642,207600,Paris,Caesar,DJEMBES,SEASHELLS,13375.0,3
3679,209500,Caesar,Paris,DJEMBES,SEASHELLS,13375.0,3
3694,209800,Paris,Caesar,DJEMBES,SEASHELLS,13379.0,2
3717,211300,Caesar,Paris,DJEMBES,SEASHELLS,13375.0,5
3757,212800,Caesar,Camilla,DJEMBES,SEASHELLS,13375.0,10
3782,213300,Paris,Caesar,DJEMBES,SEASHELLS,13376.0,1
3808,214300,Paris,Caesar,DJEMBES,SEASHELLS,13377.0,5
3820,215100,Caesar,Paris,DJEMBES,SEASHELLS,13381.0,5
3851,217500,Caesar,Paris,DJEMBES,SEASHELLS,13384.0,1
3863,217800,Paris,Caesar,DJEMBES,SEASHELLS,13385.0,3
3864,217900,Caesar,Paris,DJEMBES,SEASHELLS,13383.0,2
3867,218000,Paris,Caesar,DJEMBES,SEASHELLS,13385.0,4
3892,218900,Paris,Caesar,DJEMBES,SEASHELLS,13382.0,3
3906,219500,Paris,Caesar,DJEMBES,SEASHELLS,13385.0,3
3943,221300,Paris,Caesar,DJEMBES,SEASHELLS,13382.0,4
3947,221600,Paris,Caesar,DJEMBES,SEASHELLS,13380.0,5
3984,223600,Paris,Caesar,DJEMBES,SEASHELLS,13384.0,5
3988,223700,Caesar,Camilla,DJEMBES,SEASHELLS,13383.0,6
4021,225000,Caesar,Camilla,DJEMBES,SEASHELLS,13388.0,10
4052,226900,Caesar,Paris,DJEMBES,SEASHELLS,13378.0,2
4068,228400,Paris,Caesar,DJEMBES,SEASHELLS,13379.0,4
4081,229000,Paris,Caesar,DJEMBES,SEASHELLS,13379.0,5
4083,229500,Paris,Caesar,DJEMBES,SEASHELLS,13379.0,1
4106,230300,Caesar,Paris,DJEMBES,SEASHELLS,13374.0,5
4110,231100,Paris,Caesar,DJEMBES,SEASHELLS,13371.0,4
4134,231800,Paris,Caesar,DJEMBES,SEASHELLS,13369.0,4
4138,232100,Paris,Caesar,DJEMBES,SEASHELLS,13373.0,3
4172,234600,Caesar,Paris,DJEMBES,SEASHELLS,13364.0,2
4219,237200,Paris,Caesar,DJEMBES,SEASHELLS,13369.0,4
4220,237300,Paris,Caesar,DJEMBES,SEASHELLS,13370.0,4
4244,237900,Paris,Caesar,DJEMBES,SEASHELLS,13369.0,2
4246,238000,Caesar,Paris,DJEMBES,SEASHELLS,13366.0,1
4251,238400,Paris,Caesar,DJEMBES,SEASHELLS,13364.0,1
4252,238600,Caesar,Camilla,DJEMBES,SEASHELLS,13360.0,3
4296,240200,Caesar,Camilla,DJEMBES,SEASHELLS,13360.0,5
4308,240700,Paris,Caesar,DJEMBES,SEASHELLS,13361.0,5
4326,241100,Caesar,Paris,DJEMBES,SEASHELLS,13362.0,5
4337,242000,Caesar,Paris,DJEMBES,SEASHELLS,13362.0,5
4347,242600,Paris,Caesar,DJEMBES,SEASHELLS,13364.0,2
4422,246300,Caesar,Camilla,DJEMBES,SEASHELLS,13362.0,8
4429,246600,Caesar,Paris,DJEMBES,SEASHELLS,13362.0,5
4495,250200,Paris,Caesar,DJEMBES,SEASHELLS,13359.0,1
4571,253800,Paris,Caesar,DJEMBES,SEASHELLS,13357.0,2
4644,258500,Paris,Caesar,DJEMBES,SEASHELLS,13361.0,3
4648,258600,Caesar,Paris,DJEMBES,SEASHELLS,13361.0,2
4686,260500,Paris,Caesar,DJEMBES,SEASHELLS,13357.0,2
4717,262000,Caesar,Paris,DJEMBES,SEASHELLS,13353.0,2
4726,262100,Caesar,Paris,DJEMBES,SEASHELLS,13353.0,2
4794,265800,Paris,Caesar,DJEMBES,SEASHELLS,13351.0,5
4808,266300,Caesar,Paris,DJEMBES,SEASHELLS,13350.0,4
4813,266500,Caesar,Paris,DJEMBES,SEASHELLS,13349.0,1
4823,266900,Caesar,Paris,DJEMBES,SEASHELLS,13350.0,5
4854,267900,Paris,Caesar,DJEMBES,SEASHELLS,13345.0,4
4890,269200,Paris,Caesar,DJEMBES,SEASHELLS,13346.0,5
4898,269700,Caesar,Camilla,DJEMBES,SEASHELLS,13344.0,6
4942,272500,Paris,Caesar,DJEMBES,SEASHELLS,13354.0,5
4986,274500,Caesar,Paris,DJEMBES,SEASHELLS,13355.0,4
4987,274800,Caesar,Paris,DJEMBES,SEASHELLS,13355.0,3
4991,275000,Caesar,Camilla,DJEMBES,SEASHELLS,13355.0,8
5003,275500,Caesar,Paris,DJEMBES,SEASHELLS,13357.0,1
5004,275600,Caesar,Paris,DJEMBES,SEASHELLS,13356.0,2
5016,276400,Paris,Caesar,DJEMBES,SEASHELLS,13353.0,2
5037,277600,Caesar,Camilla,DJEMBES,SEASHELLS,13352.0,10
5054,278500,Paris,Caesar,DJEMBES,SEASHELLS,13353.0,3
5066,278800,Caesar,Paris,DJEMBES,SEASHELLS,13354.0,5
5070,279300,Caesar,Camilla,DJEMBES,SEASHELLS,13355.0,4
5071,279300,Paris,Caesar,DJEMBES,SEASHELLS,13356.0,3
5111,281800,Paris,Caesar,DJEMBES,SEASHELLS,13361.0,2
5123,282900,Paris,Caesar,DJEMBES,SEASHELLS,13355.0,2
5130,283100,Caesar,Paris,DJEMBES,SEASHELLS,13355.0,4
5132,283200,Paris,Caesar,DJEMBES,SEASHELLS,13358.0,5
5140,284000,Caesar,Paris,DJEMBES,SEASHELLS,13356.0,3
5152,284800,Caesar,Paris,DJEMBES,SEASHELLS,13355.0,3
5171,285400,Caesar,Camilla,DJEMBES,SEASHELLS,13357.0,8
5172,285400,Caesar,Paris,DJEMBES,SEASHELLS,13357.0,4
5193,286600,Caesar,Camilla,DJEMBES,SEASHELLS,13353.0,9
5195,286700,Caesar,Paris,DJEMBES,SEASHELLS,13353.0,4
5197,286900,Caesar,Paris,DJEMBES,SEASHELLS,13352.0,2
5198,287100,Paris,Caesar,DJEMBES,SEASHELLS,13353.0,2
5209,287800,Caesar,Camilla,DJEMBES,SEASHELLS,13349.0,11
5219,288600,Paris,Caesar,DJEMBES,SEASHELLS,13349.0,5
5239,290300,Caesar,Paris,DJEMBES,SEASHELLS,13346.0,3
5249,291200,Paris,Caesar,DJEMBES,SEASHELLS,13349.0,1
5268,292000,Paris,Caesar,DJEMBES,SEASHELLS,13348.0,5
5339,295400,Caesar,Paris,DJEMBES,SEASHELLS,13351.0,3
5346,295900,Paris,Caesar,DJEMBES,SEASHELLS,13352.0,2
5353,296400,Paris,Caesar,DJEMBES,SEASHELLS,13353.0,5
5384,297800,Caesar,Paris,DJEMBES,SEASHELLS,13349.0,2
5403,298800,Caesar,Paris,DJEMBES,SEASHELLS,13347.0,4
5440,300400,Paris,Caesar,DJEMBES,SEASHELLS,13347.0,2
5443,301000,Caesar,Camilla,DJEMBES,SEASHELLS,13346.0,10
5447,301100,Caesar,Paris,DJEMBES,SEASHELLS,13346.0,5
5465,301800,Caesar,Paris,DJEMBES,SEASHELLS,13346.0,1
5487,303400,Caesar,Paris,DJEMBES,SEASHELLS,13346.0,1
5495,303700,Caesar,Paris,DJEMBES,SEASHELLS,13346.0,2
5520,305200,Paris,Caesar,DJEMBES,SEASHELLS,13346.0,5
5548,306000,Caesar,Paris,DJEMBES,SEASHELLS,13343.0,5
5574,307300,Caesar,Camilla,DJEMBES,SEASHELLS,13334.0,6
5579,307400,Paris,Caesar,DJEMBES,SEASHELLS,13337.0,2
5582,307600,Paris,Caesar,DJEMBES,SEASHELLS,13339.0,1
5621,309100,Caesar,Camilla,DJEMBES,SEASHELLS,13343.0,4
5622,309100,Paris,Caesar,DJEMBES,SEASHELLS,13344.0,2
5655,310400,Paris,Caesar,DJEMBES,SEASHELLS,13342.0,1
5657,310500,Caesar,Paris,DJEMBES,SEASHELLS,13340.0,1
5670,311500,Paris,Caesar,DJEMBES,SEASHELLS,13345.0,3
5672,311900,Paris,Caesar,DJEMBES,SEASHELLS,13347.0,4
5692,313300,Paris,Caesar,DJEMBES,SEASHELLS,13346.0,4
5698,314300,Paris,Caesar,DJEMBES,SEASHELLS,13346.0,1
5726,315300,Caesar,Paris,DJEMBES,SEASHELLS,13344.0,2
5732,315400,Caesar,Camilla,DJEMBES,SEASHELLS,13344.0,6
5738,315600,Paris,Caesar,DJEMBES,SEASHELLS,13346.0,1
5746,315800,Caesar,Paris,DJEMBES,SEASHELLS,13347.0,2
5750,316300,Paris,Caesar,DJEMBES,SEASHELLS,13348.0,1
5763,316800,Caesar,Paris,DJEMBES,SEASHELLS,13347.0,5
5819,318200,Paris,Caesar,DJEMBES,SEASHELLS,13350.0,3
5825,319000,Caesar,Paris,DJEMBES,SEASHELLS,13349.0,5
5826,319300,Paris,Caesar,DJEMBES,SEASHELLS,13350.0,3
5834,319800,Caesar,Paris,DJEMBES,SEASHELLS,13348.0,3
5841,320200,Paris,Caesar,DJEMBES,SEASHELLS,13350.0,4
5881,321200,Paris,Caesar,DJEMBES,SEASHELLS,13350.0,3
5921,323000,Caesar,Paris,DJEMBES,SEASHELLS,13350.0,1
5925,323500,Paris,Caesar,DJEMBES,SEASHELLS,13351.0,3
5929,323800,Caesar,Paris,DJEMBES,SEASHELLS,13350.0,2
5944,324300,Caesar,Paris,DJEMBES,SEASHELLS,13349.0,2
5950,325200,Paris,Caesar,DJEMBES,SEASHELLS,13349.0,4
5966,326300,Paris,Caesar,DJEMBES,SEASHELLS,13347.0,3
5995,327700,Caesar,Paris,DJEMBES,SEASHELLS,13348.0,1
6118,333600,Caesar,Paris,DJEMBES,SEASHELLS,13338.0,2
6148,335100,Caesar,Paris,DJEMBES,SEASHELLS,13341.0,4
6168,335900,Paris,Caesar,DJEMBES,SEASHELLS,13342.0,2
6188,337300,Paris,Caesar,DJEMBES,SEASHELLS,13339.0,4
6197,337800,Paris,Caesar,DJEMBES,SEASHELLS,13335.0,1
6198,337900,Caesar,Camilla,DJEMBES,SEASHELLS,13335.0,11
6227,340100,Paris,Caesar,DJEMBES,SEASHELLS,13339.0,4
6266,342600,Caesar,Paris,DJEMBES,SEASHELLS,13335.0,4
6274,343200,Caesar,Paris,DJEMBES,SEASHELLS,13336.0,2
6290,343700,Caesar,Camilla,DJEMBES,SEASHELLS,13335.0,5
6301,344400,Caesar,Paris,DJEMBES,SEASHELLS,13335.0,5
6309,345000,Caesar,Camilla,DJEMBES,SEASHELLS,13335.0,11
6313,345300,Paris,Caesar,DJEMBES,SEASHELLS,13335.0,4
6386,349100,Caesar,Paris,DJEMBES,SEASHELLS,13337.0,5
6406,349800,Caesar,Camilla,DJEMBES,SEASHELLS,13339.0,4
6431,350400,Paris,Caesar,DJEMBES,SEASHELLS,13346.0,2
6444,351100,Caesar,Paris,DJEMBES,SEASHELLS,13350.0,3
6455,351700,Caesar,Paris,DJEMBES,SEASHELLS,13352.0,5
6469,352400,Caesar,Camilla,DJEMBES,SEASHELLS,13353.0,3
6490,353800,Caesar,Paris,DJEMBES,SEASHELLS,13355.0,4
6613,357600,Caesar,Paris,DJEMBES,SEASHELLS,13345.0,3
6619,358200,Paris,Caesar,DJEMBES,SEASHELLS,13347.0,5
6622,358300,Caesar,Camilla,DJEMBES,SEASHELLS,13345.0,5
6632,358600,Paris,Caesar,DJEMBES,SEASHELLS,13347.0,5
6658,359300,Paris,Caesar,DJEMBES,SEASHELLS,13352.0,2
6694,361700,Caesar,Paris,DJEMBES,SEASHELLS,13354.0,1
6742,363200,Caesar,Paris,DJEMBES,SEASHELLS,13359.0,3
6760,364000,Caesar,Paris,DJEMBES,SEASHELLS,13363.0,3
6776,364300,Paris,Caesar,DJEMBES,SEASHELLS,13364.0,2
6793,365100,Caesar,Paris,DJEMBES,SEASHELLS,13357.0,4
6801,365600,Caesar,Paris,DJEMBES,SEASHELLS,13358.0,5
6806,366000,Paris,Caesar,DJEMBES,SEASHELLS,13357.0,3
6807,366100,Paris,Caesar,DJEMBES,SEASHELLS,13356.0,1
6819,366400,Caesar,Paris,DJEMBES,SEASHELLS,13356.0,1
6822,366600,Paris,Caesar,DJEMBES,SEASHELLS,13357.0,4
6827,366900,Caesar,Camilla,DJEMBES,SEASHELLS,13353.0,10
