,timestamp,buyer,seller,symbol,currency,price,quantity
2791,162600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,217.0,11
2843,165800,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,206.0,11
2844,165800,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,206.0,2
2873,167800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,203.0,17
2896,169300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,198.0,13
2937,172200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,184.0,13
2951,172500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,184.0,15
2961,172900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,184.0,12
2962,172900,Caesar,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,184.0,1
2979,173300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,186.0,11
2986,173500,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,190.0,7
3026,176200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,183.0,12
3044,177800,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,180.0,15
3053,178300,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,176.0,10
3058,178400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,176.0,14
3075,179300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,174.0,15
3076,179300,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,174.0,2
3096,179900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,171.0,10
3112,180800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,166.0,10
3120,180900,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,170.0,6
3135,182100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,167.0,9
3161,183500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,171.0,14
3182,184100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,169.0,16
3217,186500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,160.0,13
3234,187500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,160.0,16
3249,188400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,161.0,18
3250,188400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,161.0,2
3270,189200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,161.0,16
3271,189200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,161.0,1
3309,191100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,160.0,18
3310,191100,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,160.0,2
3321,191200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,158.0,16
3344,192400,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,156.0,16
3345,192400,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,156.0,1
3359,192900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,160.0,10
3367,193000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,163.0,19
3379,193600,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,161.0,14
3411,195900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,162.0,10
3412,195900,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,162.0,2
3435,196500,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,164.0,12
3444,197300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,166.0,17
3451,197800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,169.0,10
3485,200300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,168.0,11
3502,201200,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,172.0,17
3509,201400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,176.0,17
3540,202600,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,171.0,12
3541,202600,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,171.0,2
3555,203000,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,172.0,17
3556,203000,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,172.0,2
3583,204900,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,170.0,10
3601,205900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,169.0,15
3612,206200,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,176.0,10
3618,206500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,185.0,16
3650,208200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,181.0,19
3660,208600,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,180.0,13
3670,209100,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177.0,7
3688,209600,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,175.0,10
3696,209900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,173.0,13
3697,209900,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,173.0,2
3733,211800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,164.0,10
3761,212900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177.0,12
3772,213200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,174.0,12
3773,213200,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,174.0,1
3790,213700,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,173.0,11
3791,213700,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,173.0,1
3803,214200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,178.0,15
3810,214600,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177.0,20
3843,217100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,169.0,14
3858,217700,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,164.0,13
3872,218700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,164.0,10
3873,218700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,164.0,1
3882,218800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,161.0,12
3883,218800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,161.0,2
3908,219700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,170.0,14
3923,220900,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,176.0,12
3924,220900,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,176.0,2
3937,221100,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177.0,18
3938,221100,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,177.0,1
3957,222300,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,183.0,20
3977,223300,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,181.0,11
3998,224100,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,180.0,20
4003,224200,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,179.0,14
4015,224900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,183.0,15
4016,224900,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,183.0,1
4026,225200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,176.0,12
4034,225600,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,178.0,10
4061,228000,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,178.0,7
4070,228500,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,172.0,17
4091,229700,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,170.0,14
4092,229700,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,170.0,1
4117,231400,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,169.0,11
4118,231400,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,169.0,1
4127,231600,Camilla,Pablo,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,167.0,14
4177,234800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,163.0,19
4183,234900,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,168.0,15
4195,236000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,166.0,11
4205,236400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,167.0,11
4212,236800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,164.0,17
4223,237400,Camilla,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,160.0,11
4224,237400,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,160.0,2
4225,237400,Caesar,Penelope,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,160.0,6
4239,237800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,167.0,13
4260,239000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,156.0,10
4265,239300,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,161.0,11
4266,239300,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,161.0,1
4273,239400,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,156.0,14
4274,239400,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,156.0,1
4285,239900,Penelope,Camilla,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,164.0,13
4286,239900,Penelope,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,164.0,1
4299,240200,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,163.0,10
4312,240800,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,156.0,12
4313,240800,Caesar,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,156.0,1
4338,242000,Camilla,Caesar,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,152.0,14
