,timestamp,buyer,seller,symbol,currency,price,quantity
815,50900,Charlie,Paris,KELP,SEASHELLS,2046.0,1
817,51100,Charlie,Penelope,KELP,SEASHELLS,2046.0,15
819,51200,Charlie,Paris,KELP,SEASHELLS,2046.0,2
821,51500,Gary,Caesar,KELP,SEASHELLS,2047.0,3
852,53000,Paris,Paris,KELP,SEASHELLS,2048.0,1
861,53600,Paris,Charlie,KELP,SEASHELLS,2049.0,1
865,53900,Paris,Charlie,KELP,SEASHELLS,2049.0,1
867,54100,Caesar,Paris,KELP,SEASHELLS,2046.0,1
873,54500,Charlie,Paris,KELP,SEASHELLS,2045.0,1
876,54800,Caesar,Paris,KELP,SEASHELLS,2046.0,1
888,56000,Paris,Charlie,KELP,SEASHELLS,2049.0,1
891,56100,Charlie,Paris,KELP,SEASHELLS,2045.0,1
892,56100,Penelope,Charlie,KELP,SEASHELLS,2049.0,8
895,56300,Charlie,Penelope,KELP,SEASHELLS,2045.0,8
915,56800,Charlie,Paris,KELP,SEASHELLS,2045.0,2
937,57500,Penelope,Camilla,KELP,SEASHELLS,2047.0,1
938,57500,Penelope,Charlie,KELP,SEASHELLS,2047.0,4
941,57600,Charlie,Paris,KELP,SEASHELLS,2045.0,1
942,57600,Paris,Charlie,KELP,SEASHELLS,2048.0,1
946,57800,Paris,Charlie,KELP,SEASHELLS,2047.0,1
948,57900,Gina,Paris,KELP,SEASHELLS,2045.0,1
956,58300,Charlie,Paris,KELP,SEASHELLS,2045.0,1
958,58400,Paris,Pablo,KELP,SEASHELLS,2046.0,1
959,58400,Paris,Pablo,KELP,SEASHELLS,2046.0,1
974,58900,Paris,Charlie,KELP,SEASHELLS,2049.0,2
978,59100,Charlie,Paris,KELP,SEASHELLS,2046.0,2
989,59700,Paris,Caesar,KELP,SEASHELLS,2048.0,1
992,59800,Charlie,Gina,KELP,SEASHELLS,2046.0,10
996,59900,Camilla,Paris,KELP,SEASHELLS,2046.0,1
999,60000,Camilla,Paris,KELP,SEASHELLS,2046.0,1
1003,60100,Caesar,Paris,KELP,SEASHELLS,2046.0,1
1018,61200,Paris,Charlie,KELP,SEASHELLS,2048.0,1
1021,61400,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1025,61600,Penelope,Charlie,KELP,SEASHELLS,2049.0,10
1029,62200,Camilla,Paris,KELP,SEASHELLS,2046.0,1
1031,62300,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1034,62500,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1037,62600,Paris,Charlie,KELP,SEASHELLS,2048.0,1
1039,62700,Paris,Camilla,KELP,SEASHELLS,2048.0,1
1040,62700,Penelope,Camilla,KELP,SEASHELLS,2048.0,7
1045,63200,Paris,Charlie,KELP,SEASHELLS,2049.0,1
1047,63400,Paris,Camilla,KELP,SEASHELLS,2048.0,1
1057,63800,Paris,Charlie,KELP,SEASHELLS,2048.0,1
1063,64200,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1069,64600,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1072,64800,Charlie,Caesar,KELP,SEASHELLS,2047.0,2
1075,65000,Paris,Camilla,KELP,SEASHELLS,2048.0,2
1078,65100,Camilla,Paris,KELP,SEASHELLS,2046.0,1
1089,65400,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1093,65500,Gina,Camilla,KELP,SEASHELLS,2048.0,4
1094,65500,Gina,Gary,KELP,SEASHELLS,2048.0,4
1097,65700,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1102,66000,Paris,Charlie,KELP,SEASHELLS,2049.0,2
1104,66300,Charlie,Paris,KELP,SEASHELLS,2045.0,1
1114,66500,Caesar,Paris,KELP,SEASHELLS,2046.0,1
1116,66700,Camilla,Paris,KELP,SEASHELLS,2046.0,1
1118,66900,Gina,Penelope,KELP,SEASHELLS,2047.0,8
1132,67300,Charlie,Paris,KELP,SEASHELLS,2045.0,1
1137,67600,Charlie,Paris,KELP,SEASHELLS,2045.0,2
1139,67700,Camilla,Paris,KELP,SEASHELLS,2046.0,1
1141,67800,Paris,Caesar,KELP,SEASHELLS,2048.0,1
1146,68000,Paris,Charlie,KELP,SEASHELLS,2049.0,2
1148,68100,Penelope,Charlie,KELP,SEASHELLS,2049.0,11
1154,68300,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1160,69000,Paris,Charlie,KELP,SEASHELLS,2049.0,2
1179,70200,Charlie,Pablo,KELP,SEASHELLS,2046.0,3
1205,72200,Charlie,Paris,KELP,SEASHELLS,2045.0,1
1206,72200,Penelope,Charlie,KELP,SEASHELLS,2049.0,14
1210,72400,Penelope,Charlie,KELP,SEASHELLS,2049.0,6
1213,72500,Charlie,Paris,KELP,SEASHELLS,2045.0,2
1221,72800,Paris,Charlie,KELP,SEASHELLS,2049.0,2
1223,72900,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1245,74100,Penelope,Charlie,KELP,SEASHELLS,2049.0,8
1248,74300,Paris,Charlie,KELP,SEASHELLS,2048.0,1
1253,74400,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1263,74800,Paris,Charlie,KELP,SEASHELLS,2048.0,1
1271,75200,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1275,75400,Charlie,Gary,KELP,SEASHELLS,2046.0,15
1278,75600,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1285,76000,Pablo,Camilla,KELP,SEASHELLS,2047.0,2
1298,76400,Paris,Charlie,KELP,SEASHELLS,2048.0,1
1301,76500,Paris,Charlie,KELP,SEASHELLS,2048.0,1
1307,77100,Paris,Charlie,KELP,SEASHELLS,2048.0,1
1313,78100,Camilla,Paris,KELP,SEASHELLS,2046.0,1
1316,78300,Paris,Charlie,KELP,SEASHELLS,2049.0,1
1317,78300,Paris,Charlie,KELP,SEASHELLS,2048.0,1
1320,78400,Penelope,Charlie,KELP,SEASHELLS,2049.0,5
1331,79100,Charlie,Paris,KELP,SEASHELLS,2046.0,1
1334,79300,Charlie,Gina,KELP,SEASHELLS,2046.0,10
1341,79900,Camilla,Gina,KELP,SEASHELLS,2046.0,2
1342,79900,Charlie,Gina,KELP,SEASHELLS,2046.0,5
1350,80100,Paris,Camilla,KELP,SEASHELLS,2048.0,1
1365,80900,Gary,Charlie,KELP,SEASHELLS,2050.0,15
1366,80900,Paris,Charlie,KELP,SEASHELLS,2049.0,1
1370,81200,Charlie,Paris,KELP,SEASHELLS,2047.0,2
1374,81700,Paris,Caesar,KELP,SEASHELLS,2049.0,1
1383,81800,Paris,Charlie,KELP,SEASHELLS,2050.0,2
1386,81900,Paris,Charlie,KELP,SEASHELLS,2050.0,2
1390,82000,Penelope,Charlie,KELP,SEASHELLS,2050.0,13
1392,82200,Penelope,Charlie,KELP,SEASHELLS,2050.0,4
1396,82500,Charlie,Gary,KELP,SEASHELLS,2047.0,15
1401,82700,Charlie,Paris,KELP,SEASHELLS,2047.0,1
1405,82900,Charlie,Paris,KELP,SEASHELLS,2047.0,1
1407,83000,Penelope,Charlie,KELP,SEASHELLS,2050.0,8
1412,83500,Charlie,Paris,KELP,SEASHELLS,2047.0,1
1421,84000,Paris,Charlie,KELP,SEASHELLS,2050.0,2
1427,84200,Paris,Camilla,KELP,SEASHELLS,2050.0,1
1430,84300,Paris,Charlie,KELP,SEASHELLS,2050.0,1
1433,84700,Camilla,Paris,KELP,SEASHELLS,2048.0,1
1445,85200,Charlie,Camilla,KELP,SEASHELLS,2049.0,1
1458,85800,Camilla,Penelope,KELP,SEASHELLS,2048.0,2
1459,85800,Charlie,Penelope,KELP,SEASHELLS,2048.0,4
1469,86700,Paris,Charlie,KELP,SEASHELLS,2050.0,1
1473,86800,Paris,Charlie,KELP,SEASHELLS,2051.0,1
1475,86900,Caesar,Pablo,KELP,SEASHELLS,2048.0,2
1478,87000,Charlie,Pablo,KELP,SEASHELLS,2048.0,4
1482,87100,Charlie,Pablo,KELP,SEASHELLS,2048.0,3
1493,87900,Caesar,Paris,KELP,SEASHELLS,2049.0,1
1501,88300,Paris,Charlie,KELP,SEASHELLS,2052.0,2
1509,88600,Paris,Charlie,KELP,SEASHELLS,2051.0,1
1515,88900,Charlie,Gary,KELP,SEASHELLS,2049.0,14
1526,89800,Pablo,Paris,KELP,SEASHELLS,2050.0,2
1544,90600,Charlie,Gina,KELP,SEASHELLS,2048.0,8
1559,90800,Charlie,Paris,KELP,SEASHELLS,2048.0,1
1560,90800,Paris,Charlie,KELP,SEASHELLS,2051.0,1
1568,91200,Charlie,Paris,KELP,SEASHELLS,2048.0,2
1569,91200,Charlie,Pablo,KELP,SEASHELLS,2049.0,3
1572,91300,Paris,Charlie,KELP,SEASHELLS,2050.0,1
1577,91500,Charlie,Penelope,KELP,SEASHELLS,2048.0,13
1602,92500,Charlie,Gary,KELP,SEASHELLS,2048.0,15
1612,93000,Caesar,Paris,KELP,SEASHELLS,2049.0,1
1614,93300,Penelope,Camilla,KELP,SEASHELLS,2051.0,5
1619,93600,Charlie,Pablo,KELP,SEASHELLS,2049.0,3
1635,94200,Paris,Charlie,KELP,SEASHELLS,2051.0,1
1637,94300,Penelope,Camilla,KELP,SEASHELLS,2050.0,1
1639,94500,Paris,Charlie,KELP,SEASHELLS,2052.0,2
1642,94600,Paris,Paris,KELP,SEASHELLS,2051.0,1
1644,94800,Caesar,Paris,KELP,SEASHELLS,2049.0,1
1647,95400,Paris,Charlie,KELP,SEASHELLS,2051.0,1
1667,97300,Camilla,Paris,KELP,SEASHELLS,2049.0,1
1670,97400,Charlie,Paris,KELP,SEASHELLS,2049.0,1
1671,97400,Charlie,Penelope,KELP,SEASHELLS,2049.0,5
1696,98800,Charlie,Paris,KELP,SEASHELLS,2049.0,1
1697,99000,Charlie,Paris,KELP,SEASHELLS,2049.0,1
1703,99300,Paris,Camilla,KELP,SEASHELLS,2051.0,2
1707,99500,Gary,Charlie,KELP,SEASHELLS,2052.0,15
1713,100600,Paris,Caesar,KELP,SEASHELLS,2052.0,1
1718,100900,Paris,Camilla,KELP,SEASHELLS,2051.0,1
1719,100900,Charlie,Penelope,KELP,SEASHELLS,2049.0,5
1732,101700,Charlie,Paris,KELP,SEASHELLS,2049.0,1
1734,101800,Charlie,Paris,KELP,SEASHELLS,2049.0,2
1736,101900,Charlie,Paris,KELP,SEASHELLS,2050.0,1
1743,102100,Charlie,Pablo,KELP,SEASHELLS,2050.0,5
1752,102400,Charlie,Paris,KELP,SEASHELLS,2050.0,1
1753,102400,Charlie,Caesar,KELP,SEASHELLS,2051.0,2
1754,102400,Charlie,Olivia,KELP,SEASHELLS,2050.0,15
1758,102600,Penelope,Charlie,KELP,SEASHELLS,2053.0,15
1768,103100,Charlie,Pablo,KELP,SEASHELLS,2050.0,5
1770,103200,Paris,Charlie,KELP,SEASHELLS,2052.0,1
1777,103800,Paris,Gary,KELP,SEASHELLS,2051.0,1
1796,104400,Charlie,Pablo,KELP,SEASHELLS,2049.0,4
1799,104500,Charlie,Paris,KELP,SEASHELLS,2049.0,1
1801,104600,Charlie,Paris,KELP,SEASHELLS,2049.0,1
1804,104700,Charlie,Paris,KELP,SEASHELLS,2049.0,1
1807,105200,Charlie,Paris,KELP,SEASHELLS,2048.0,1
1809,105300,Caesar,Paris,KELP,SEASHELLS,2049.0,1
1810,105300,Caesar,Gary,KELP,SEASHELLS,2050.0,1
1814,105500,Paris,Charlie,KELP,SEASHELLS,2051.0,1
1818,105700,Pablo,Camilla,KELP,SEASHELLS,2050.0,2
1829,106500,Gary,Charlie,KELP,SEASHELLS,2051.0,8
1832,106800,Camilla,Paris,KELP,SEASHELLS,2048.0,1
1833,106800,Penelope,Charlie,KELP,SEASHELLS,2051.0,11
1836,106900,Camilla,Gary,KELP,SEASHELLS,2048.0,1
1837,106900,Charlie,Gary,KELP,SEASHELLS,2048.0,8
1850,107600,Charlie,Paris,KELP,SEASHELLS,2048.0,1
1852,107800,Paris,Paris,KELP,SEASHELLS,2050.0,1
1854,107900,Paris,Camilla,KELP,SEASHELLS,2050.0,1
1867,108600,Pablo,Paris,KELP,SEASHELLS,2050.0,1
1872,109000,Camilla,Paris,KELP,SEASHELLS,2049.0,1
1878,109300,Penelope,Charlie,KELP,SEASHELLS,2052.0,7
1882,109400,Gina,Camilla,KELP,SEASHELLS,2051.0,6
1883,109400,Gina,Charlie,KELP,SEASHELLS,2051.0,2
1891,109900,Paris,Charlie,KELP,SEASHELLS,2051.0,1
1903,111000,Penelope,Charlie,KELP,SEASHELLS,2051.0,15
1908,111200,Camilla,Paris,KELP,SEASHELLS,2048.0,1
1911,111400,Charlie,Paris,KELP,SEASHELLS,2048.0,1
1933,112300,Charlie,Paris,KELP,SEASHELLS,2048.0,1
1938,112700,Paris,Charlie,KELP,SEASHELLS,2050.0,1
1939,112900,Charlie,Paris,KELP,SEASHELLS,2048.0,1
1958,114100,Charlie,Penelope,KELP,SEASHELLS,2048.0,5
1959,114100,Paris,Charlie,KELP,SEASHELLS,2051.0,1
1962,114200,Charlie,Penelope,KELP,SEASHELLS,2048.0,14
1965,114300,Paris,Paris,KELP,SEASHELLS,2050.0,1
1982,114800,Charlie,Caesar,KELP,SEASHELLS,2049.0,5
1984,115000,Paris,Camilla,KELP,SEASHELLS,2050.0,1
1985,115000,Charlie,Gary,KELP,SEASHELLS,2048.0,10
1992,115400,Camilla,Penelope,KELP,SEASHELLS,2048.0,5
1993,115400,Charlie,Penelope,KELP,SEASHELLS,2048.0,5
1998,115500,Paris,Charlie,KELP,SEASHELLS,2050.0,1
2004,116100,Charlie,Paris,KELP,SEASHELLS,2048.0,1
2020,116600,Caesar,Paris,KELP,SEASHELLS,2048.0,1
2025,117100,Paris,Camilla,KELP,SEASHELLS,2050.0,1
2027,117300,Caesar,Paris,KELP,SEASHELLS,2048.0,1
2034,117500,Charlie,Paris,KELP,SEASHELLS,2048.0,1
2037,117700,Charlie,Penelope,KELP,SEASHELLS,2048.0,9
2039,117800,Paris,Camilla,KELP,SEASHELLS,2050.0,1
2042,118100,Camilla,Paris,KELP,SEASHELLS,2048.0,2
2048,118800,Caesar,Paris,KELP,SEASHELLS,2048.0,1
2052,119100,Paris,Charlie,KELP,SEASHELLS,2051.0,2
2059,119900,Charlie,Caesar,KELP,SEASHELLS,2049.0,2
2064,120300,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2071,120900,Paris,Camilla,KELP,SEASHELLS,2050.0,1
2082,121400,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2085,121600,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2093,122200,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2096,122500,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2099,122900,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2101,123000,Gary,Charlie,KELP,SEASHELLS,2051.0,9
2107,123200,Paris,Charlie,KELP,SEASHELLS,2049.0,1
2112,123400,Penelope,Charlie,KELP,SEASHELLS,2050.0,11
2116,123800,Penelope,Caesar,KELP,SEASHELLS,2050.0,1
2117,123800,Paris,Charlie,KELP,SEASHELLS,2051.0,2
2122,124400,Paris,Charlie,KELP,SEASHELLS,2049.0,1
2126,125100,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2127,125100,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2131,125300,Camilla,Gina,KELP,SEASHELLS,2047.0,8
2132,125300,Charlie,Gina,KELP,SEASHELLS,2047.0,1
2138,125800,Charlie,Gary,KELP,SEASHELLS,2047.0,14
2141,125900,Pablo,Charlie,KELP,SEASHELLS,2049.0,2
2145,126400,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2148,126500,Paris,Charlie,KELP,SEASHELLS,2050.0,1
2151,126700,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2152,126700,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2156,127000,Paris,Caesar,KELP,SEASHELLS,2049.0,1
2159,127100,Caesar,Camilla,KELP,SEASHELLS,2049.0,1
2168,127400,Charlie,Penelope,KELP,SEASHELLS,2047.0,10
2172,127700,Camilla,Paris,KELP,SEASHELLS,2047.0,1
2176,127900,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2178,128000,Camilla,Penelope,KELP,SEASHELLS,2047.0,4
2179,128000,Charlie,Penelope,KELP,SEASHELLS,2047.0,7
2180,128000,Camilla,Paris,KELP,SEASHELLS,2047.0,0
2181,128000,Charlie,Paris,KELP,SEASHELLS,2047.0,2
2187,128100,Paris,Pablo,KELP,SEASHELLS,2048.0,1
2190,128200,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2192,128500,Gary,Charlie,KELP,SEASHELLS,2050.0,10
2200,129100,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2208,129200,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2210,129300,Camilla,Paris,KELP,SEASHELLS,2047.0,1
2212,129600,Paris,Caesar,KELP,SEASHELLS,2048.0,1
2213,129600,Charlie,Caesar,KELP,SEASHELLS,2048.0,2
2217,129700,Caesar,Pablo,KELP,SEASHELLS,2047.0,1
2220,130000,Caesar,Paris,KELP,SEASHELLS,2047.0,2
2248,131600,Pablo,Charlie,KELP,SEASHELLS,2048.0,2
2250,131900,Paris,Gary,KELP,SEASHELLS,2048.0,1
2265,132100,Camilla,Paris,KELP,SEASHELLS,2046.0,1
2268,132500,Camilla,Caesar,KELP,SEASHELLS,2047.0,2
2270,132600,Paris,Caesar,KELP,SEASHELLS,2049.0,2
2275,132900,Caesar,Paris,KELP,SEASHELLS,2047.0,1
2311,134800,Paris,Camilla,KELP,SEASHELLS,2049.0,1
2315,135000,Paris,Charlie,KELP,SEASHELLS,2049.0,1
2324,135400,Charlie,Caesar,KELP,SEASHELLS,2048.0,5
2332,136500,Caesar,Paris,KELP,SEASHELLS,2047.0,1
2336,136600,Charlie,Caesar,KELP,SEASHELLS,2048.0,2
2344,136800,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2355,137300,Charlie,Gina,KELP,SEASHELLS,2047.0,10
2356,137300,Penelope,Charlie,KELP,SEASHELLS,2050.0,13
2360,137600,Paris,Camilla,KELP,SEASHELLS,2049.0,1
2362,137700,Charlie,Gary,KELP,SEASHELLS,2047.0,12
2374,138700,Charlie,Penelope,KELP,SEASHELLS,2047.0,5
2376,138800,Paris,Charlie,KELP,SEASHELLS,2049.0,1
2394,140100,Camilla,Paris,KELP,SEASHELLS,2047.0,1
2403,140400,Camilla,Paris,KELP,SEASHELLS,2047.0,1
2404,140400,Paris,Caesar,KELP,SEASHELLS,2050.0,2
2407,140500,Paris,Charlie,KELP,SEASHELLS,2049.0,1
2412,140800,Charlie,Caesar,KELP,SEASHELLS,2048.0,3
2416,141100,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2421,141300,Pablo,Camilla,KELP,SEASHELLS,2049.0,1
2423,141500,Charlie,Gina,KELP,SEASHELLS,2047.0,9
2427,141900,Camilla,Paris,KELP,SEASHELLS,2047.0,1
2428,141900,Paris,Charlie,KELP,SEASHELLS,2051.0,1
2431,142100,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2436,142300,Charlie,Paris,KELP,SEASHELLS,2047.0,1
2450,143200,Paris,Charlie,KELP,SEASHELLS,2049.0,1
