,timestamp,buyer,seller,symbol,currency,price,quantity
779,49600,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,6
800,50500,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,6
855,53400,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,6
864,53900,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,7
878,55100,Caesar,Paris,CROISSANTS,SEASHELLS,4264.0,7
880,55200,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,5
890,56100,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,8
982,59200,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,6
991,59800,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,8
1016,61200,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,10
1060,64100,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,6
1077,65100,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,8
1080,65200,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,5
1085,65300,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,6
1087,65400,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,8
1092,65500,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,5
1157,68400,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,6
1178,69800,Caesar,Paris,CROISSANTS,SEASHELLS,4263.0,5
1185,70600,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,8
1187,71100,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,5
1190,71500,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,10
1209,72400,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,5
1216,72600,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,7
1250,74400,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,6
1251,74400,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,5
1270,75100,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,6
1297,76400,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,4
1300,76500,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,5
1304,76800,Caesar,Camilla,CROISSANTS,SEASHELLS,4264.0,7
1305,76900,Caesar,Paris,CROISSANTS,SEASHELLS,4264.0,5
1309,77200,Caesar,Camilla,CROISSANTS,SEASHELLS,4264.0,9
1311,77500,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,4
1329,79000,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,8
1333,79200,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,8
1357,80500,Caesar,Paris,CROISSANTS,SEASHELLS,4261.0,5
1363,80800,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,5
1372,81600,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,8
1373,81700,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,5
1403,82800,Caesar,Paris,CROISSANTS,SEASHELLS,4263.0,5
1409,83100,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,8
1435,84800,Caesar,Camilla,CROISSANTS,SEASHELLS,4264.0,10
1456,85600,Caesar,Paris,CROISSANTS,SEASHELLS,4263.0,8
1506,88500,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,8
1522,89500,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,7
1525,89800,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,10
1582,91800,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,6
1623,93900,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,8
1660,96300,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,4
1664,96700,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,10
1686,98100,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,5
1706,99400,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,8
1751,102300,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,7
1766,102900,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,7
1775,103600,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,5
1806,105100,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,6
1840,107000,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,5
1858,108100,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,7
1880,109400,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,6
1894,110000,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,7
1902,110700,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,6
1913,111500,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,6
1918,111700,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,9
1979,114700,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,6
2022,116900,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,8
2057,119800,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,8
2060,120000,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,5
2061,120100,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,8
2063,120300,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,7
2070,120900,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,10
2098,122900,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,6
2106,123200,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,6
2120,124300,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,10
2144,126400,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,8
2166,127300,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,10
2171,127700,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,8
2189,128200,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,5
2199,129000,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,5
2219,129900,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,5
2222,130200,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,8
2224,130300,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,8
2232,130500,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,7
2246,131400,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,5
2267,132200,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,10
2306,134600,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,8
2308,134800,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,5
2335,136600,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,7
2350,137000,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,4
2371,138200,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,8
2372,138300,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,6
2379,139300,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,5
2393,140100,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,6
2401,140400,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,7
2414,141000,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,5
2426,141900,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,7
2433,142200,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,8
2435,142300,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,6
2438,142500,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,5
2461,143900,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,8
2468,144000,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,5
2473,144300,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,6
2491,145400,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,6
2527,146400,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,7
2543,147800,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,5
2606,153300,Caesar,Paris,CROISSANTS,SEASHELLS,4261.0,7
2612,153700,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,5
2621,154000,Caesar,Camilla,CROISSANTS,SEASHELLS,4262.0,4
2630,154600,Caesar,Camilla,CROISSANTS,SEASHELLS,4262.0,5
2633,154700,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,8
2691,156900,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,7
2718,158800,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,7
2738,160000,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,8
2750,161100,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,6
2788,162500,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,7
2836,165600,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,7
2863,167300,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,7
2869,167700,Caesar,Paris,CROISSANTS,SEASHELLS,4268.0,6
2885,168500,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,5
2917,170400,Caesar,Paris,CROISSANTS,SEASHELLS,4268.0,7
2930,171900,Caesar,Camilla,CROISSANTS,SEASHELLS,4270.0,10
2971,173100,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,8
2974,173200,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,5
3003,174800,Caesar,Paris,CROISSANTS,SEASHELLS,4274.0,8
3022,176200,Paris,Caesar,CROISSANTS,SEASHELLS,4277.0,6
3035,176800,Paris,Caesar,CROISSANTS,SEASHELLS,4277.0,7
3038,177000,Caesar,Paris,CROISSANTS,SEASHELLS,4275.0,7
3041,177200,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,7
3049,178000,Caesar,Paris,CROISSANTS,SEASHELLS,4275.0,7
3071,179300,Paris,Caesar,CROISSANTS,SEASHELLS,4275.0,5
3129,181600,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,5
3145,182700,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,5
3149,182900,Caesar,Camilla,CROISSANTS,SEASHELLS,4275.0,5
3166,183600,Caesar,Camilla,CROISSANTS,SEASHELLS,4273.0,4
3167,183600,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,8
3168,183800,Caesar,Camilla,CROISSANTS,SEASHELLS,4272.0,9
3188,184500,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,5
3196,184900,Caesar,Camilla,CROISSANTS,SEASHELLS,4273.0,7
3202,185400,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,8
3248,188300,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,6
3262,188800,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,6
3266,189000,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,5
3287,189800,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,6
3298,190400,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,5
3328,191600,Paris,Caesar,CROISSANTS,SEASHELLS,4273.0,8
3332,191800,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,6
3341,192400,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,6
3353,192700,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,5
3384,194100,Caesar,Camilla,CROISSANTS,SEASHELLS,4275.0,4
3389,194400,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,7
3469,198700,Caesar,Camilla,CROISSANTS,SEASHELLS,4277.0,8
3515,201600,Caesar,Olivia,CROISSANTS,SEASHELLS,4278.0,3
3521,202000,Paris,Caesar,CROISSANTS,SEASHELLS,4279.0,5
3564,203300,Caesar,Paris,CROISSANTS,SEASHELLS,4277.0,5
3570,203500,Caesar,Paris,CROISSANTS,SEASHELLS,4276.0,6
3578,203800,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,6
3606,206000,Caesar,Paris,CROISSANTS,SEASHELLS,4276.0,8
3611,206200,Caesar,Paris,CROISSANTS,SEASHELLS,4276.0,7
3637,207300,Caesar,Paris,CROISSANTS,SEASHELLS,4276.0,6
3647,207800,Caesar,Camilla,CROISSANTS,SEASHELLS,4275.0,4
3667,208800,Paris,Caesar,CROISSANTS,SEASHELLS,4277.0,5
3675,209200,Paris,Caesar,CROISSANTS,SEASHELLS,4277.0,8
3693,209800,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,6
3706,210200,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,5
3711,211000,Paris,Caesar,CROISSANTS,SEASHELLS,4273.0,5
3740,212200,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,7
3768,213200,Caesar,Camilla,CROISSANTS,SEASHELLS,4271.0,8
3831,216100,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,6
3842,217000,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,5
3894,219000,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
3897,219100,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,7
3901,219200,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
3907,219600,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
3913,219900,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,7
3914,220200,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,7
3921,220900,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,7
3946,221400,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
3953,222000,Caesar,Camilla,CROISSANTS,SEASHELLS,4270.0,9
3960,222400,Paris,Caesar,CROISSANTS,SEASHELLS,4271.0,7
3983,223600,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,8
4014,224700,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,7
4022,225200,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,8
4046,226400,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,6
4053,227100,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,5
4060,227700,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,5
4067,228300,Caesar,Camilla,CROISSANTS,SEASHELLS,4271.0,9
4125,231500,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
4133,231800,Paris,Caesar,CROISSANTS,SEASHELLS,4273.0,5
4137,232100,Caesar,Paris,CROISSANTS,SEASHELLS,4274.0,6
4140,232200,Caesar,Camilla,CROISSANTS,SEASHELLS,4275.0,4
4169,234300,Paris,Caesar,CROISSANTS,SEASHELLS,4275.0,7
4221,237400,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,7
4255,238800,Caesar,Camilla,CROISSANTS,SEASHELLS,4272.0,7
4303,240300,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,6
4346,242500,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,8
4362,243300,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,5
4373,244000,Paris,Caesar,CROISSANTS,SEASHELLS,4273.0,6
4386,244300,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,8
4389,244400,Caesar,Camilla,CROISSANTS,SEASHELLS,4272.0,8
4408,245700,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,8
4452,248700,Caesar,Camilla,CROISSANTS,SEASHELLS,4270.0,10
4471,249300,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,5
4481,249900,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,7
4513,251000,Paris,Caesar,CROISSANTS,SEASHELLS,4270.0,5
4567,253600,Caesar,Camilla,CROISSANTS,SEASHELLS,4269.0,9
4581,254700,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,6
4592,255000,Paris,Caesar,CROISSANTS,SEASHELLS,4271.0,5
4596,255500,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,6
4634,257900,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,8
4670,259900,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,6
4672,260100,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,5
4716,262000,Paris,Caesar,CROISSANTS,SEASHELLS,4271.0,6
4732,262300,Paris,Caesar,CROISSANTS,SEASHELLS,4271.0,6
4743,263000,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,8
4750,263500,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,5
4810,266400,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,6
4838,267400,Paris,Caesar,CROISSANTS,SEASHELLS,4269.0,8
4855,268200,Paris,Caesar,CROISSANTS,SEASHELLS,4269.0,8
4900,269800,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,6
4909,270400,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,5
4912,270900,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,8
4931,271700,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,7
4944,272800,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,6
5006,275800,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,8
5009,276000,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,7
5011,276200,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,4
5023,276700,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,6
5034,277500,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,5
5048,278200,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,6
5118,282300,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,6
5189,286500,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,6
5231,289300,Caesar,Paris,CROISSANTS,SEASHELLS,4259.0,8
5234,289500,Caesar,Paris,CROISSANTS,SEASHELLS,4259.0,5
5257,291600,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,6
5270,292300,Paris,Caesar,CROISSANTS,SEASHELLS,4260.0,8
5276,292700,Caesar,Camilla,CROISSANTS,SEASHELLS,4259.0,9
5306,294200,Paris,Caesar,CROISSANTS,SEASHELLS,4261.0,5
5307,294400,Caesar,Camilla,CROISSANTS,SEASHELLS,4259.0,7
5371,297100,Paris,Caesar,CROISSANTS,SEASHELLS,4262.0,8
5390,298500,Caesar,Paris,CROISSANTS,SEASHELLS,4260.0,6
5425,299700,Caesar,Camilla,CROISSANTS,SEASHELLS,4259.0,8
5446,301100,Caesar,Paris,CROISSANTS,SEASHELLS,4260.0,8
5456,301300,Caesar,Camilla,CROISSANTS,SEASHELLS,4260.0,6
5459,301600,Paris,Caesar,CROISSANTS,SEASHELLS,4261.0,5
5464,301700,Caesar,Camilla,CROISSANTS,SEASHELLS,4260.0,6
5473,302200,Caesar,Camilla,CROISSANTS,SEASHELLS,4261.0,10
5481,302700,Caesar,Paris,CROISSANTS,SEASHELLS,4261.0,8
5493,303600,Caesar,Camilla,CROISSANTS,SEASHELLS,4260.0,8
5503,304300,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,5
5513,304900,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,7
5514,305000,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,8
5551,306200,Caesar,Paris,CROISSANTS,SEASHELLS,4257.0,6
5558,306700,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,6
5564,306900,Caesar,Paris,CROISSANTS,SEASHELLS,4256.0,5
5589,308000,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,7
5611,308500,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,6
5616,308800,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,5
5623,309200,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,5
5639,309500,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,7
5673,312000,Caesar,Paris,CROISSANTS,SEASHELLS,4256.0,6
5678,312700,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,5
5683,313100,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,6
5691,313300,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,8
5700,314400,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,8
5764,316900,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,8
5805,317600,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,6
5824,319000,Caesar,Camilla,CROISSANTS,SEASHELLS,4255.0,7
5836,319900,Caesar,Camilla,CROISSANTS,SEASHELLS,4257.0,4
5840,320200,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,7
5859,320600,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,8
5892,321900,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,8
5903,322400,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,8
5928,323800,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,5
5940,324100,Caesar,Paris,CROISSANTS,SEASHELLS,4257.0,5
5954,325300,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,7
5960,325700,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,8
5992,327500,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,6
5993,327600,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,6
6009,328900,Paris,Caesar,CROISSANTS,SEASHELLS,4260.0,5
6025,329500,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,5
6036,330200,Caesar,Camilla,CROISSANTS,SEASHELLS,4257.0,9
6048,330900,Caesar,Camilla,CROISSANTS,SEASHELLS,4258.0,10
6093,332300,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,8
6116,333400,Caesar,Paris,CROISSANTS,SEASHELLS,4256.0,7
6124,333800,Caesar,Camilla,CROISSANTS,SEASHELLS,4257.0,8
6167,335800,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,6
6178,336700,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,6
6196,337800,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,5
6214,338500,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,8
6250,341600,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,8
6272,343000,Caesar,Paris,CROISSANTS,SEASHELLS,4257.0,5
6273,343100,Caesar,Camilla,CROISSANTS,SEASHELLS,4257.0,9
6276,343500,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,5
6306,344800,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,5
6312,345300,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,7
6314,345400,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,5
6348,347100,Caesar,Camilla,CROISSANTS,SEASHELLS,4256.0,9
6349,347200,Caesar,Camilla,CROISSANTS,SEASHELLS,4255.0,8
6352,347400,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,5
6398,349600,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,7
6433,350600,Caesar,Paris,CROISSANTS,SEASHELLS,4256.0,5
6460,351800,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,7
6466,352300,Caesar,Camilla,CROISSANTS,SEASHELLS,4255.0,9
6489,353600,Caesar,Camilla,CROISSANTS,SEASHELLS,4255.0,9
6516,354100,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,6
6517,354200,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,7
6548,355300,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,8
6568,355800,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,5
6612,357600,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,5
6689,360900,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,8
6690,361200,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,6
6699,362100,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,6
6720,362600,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,6
6738,363000,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,6
6775,364300,Caesar,Camilla,CROISSANTS,SEASHELLS,4258.0,7
6782,364500,Caesar,Camilla,CROISSANTS,SEASHELLS,4258.0,6
6882,369300,Caesar,Camilla,CROISSANTS,SEASHELLS,4258.0,7
6908,371100,Paris,Caesar,CROISSANTS,SEASHELLS,4260.0,7
6917,371700,Paris,Caesar,CROISSANTS,SEASHELLS,4261.0,8
6930,372100,Caesar,Paris,CROISSANTS,SEASHELLS,4259.0,6
6952,372800,Paris,Caesar,CROISSANTS,SEASHELLS,4260.0,8
