,timestamp,buyer,seller,symbol,currency,price,quantity
3308,191100,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30094.0,9
3320,191200,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30096.0,7
3352,192600,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30096.0,7
3355,192800,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,30112.0,8
3364,193000,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,30117.0,5
3376,193200,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,30120.0,9
3422,196000,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30129.0,6
3461,198200,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,30126.0,1
3462,198200,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,30125.0,3
3525,202000,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30132.0,6
3536,202300,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,30142.0,2
3574,203600,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,30127.0,2
3575,203600,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,30126.0,2
3634,207200,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,30124.0,1
3677,209200,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,30128.0,2
3705,210000,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30115.0,7
3731,211800,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,30111.0,6
3751,212400,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,30097.0,2
3756,212700,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30086.0,3
3785,213400,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,30083.0,5
3825,215300,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,30070.0,2
3866,217900,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,30095.0,7
3903,219200,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,30083.0,2
3935,221000,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,30093.0,2
3969,222800,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30095.0,4
3987,223600,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30097.0,5
3993,223700,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,30100.0,1
3994,223700,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30100.0,5
4043,226300,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30093.0,4
4076,228600,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,30069.0,8
4146,232500,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,30083.0,6
4154,232900,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,30081.0,10
4174,234600,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30080.0,8
4307,240600,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30079.0,9
4361,243200,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30079.0,6
4402,245200,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30070.0,4
4405,245300,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,30069.0,1
4433,247100,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30066.0,6
4462,249000,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30064.0,2
4487,249900,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,30064.0,10
4562,253200,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,30069.0,7
4564,253300,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,30067.0,2
4627,257700,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,30083.0,5
4635,258000,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,30089.0,1
4659,259200,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,30109.0,1
4660,259200,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,30108.0,7
4662,259400,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30110.0,2
4665,259500,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,30112.0,2
4666,259500,Pablo,Penelope,PICNIC_BASKET2,SEASHELLS,30112.0,3
4697,260800,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30100.0,5
4739,262500,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,30100.0,9
4764,264100,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30083.0,10
4801,266000,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,30088.0,2
4943,272600,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,30064.0,1
4950,273200,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,30061.0,2
4963,273800,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30054.0,5
4967,274000,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,30053.0,2
5000,275400,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,30050.0,8
5014,276300,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30051.0,4
5019,276400,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,30049.0,1
5020,276400,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30049.0,1
5036,277500,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,30047.0,1
5224,289000,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,30032.0,2
5227,289100,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,30030.0,1
5228,289100,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,30029.0,5
5230,289200,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,30036.0,2
5238,289900,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30034.0,5
5255,291500,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,30025.0,3
5357,296400,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,30042.0,4
5358,296400,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,30045.0,1
5359,296400,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30045.0,3
5379,297400,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30031.0,2
5417,299500,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,30045.0,7
5480,302600,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,30035.0,2
5619,308800,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,29985.0,2
5654,310300,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29974.0,8
5685,313200,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29968.0,5
5694,313600,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,29962.0,2
5704,314600,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,29971.0,7
5793,317500,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,29983.0,2
5794,317500,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,29983.0,5
5813,317900,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,29980.0,5
5815,318000,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,29983.0,6
5817,318100,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,29975.0,9
5863,320600,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29994.0,3
5868,320800,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29991.0,9
5927,323600,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,29971.0,8
5959,325400,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29959.0,8
6000,328000,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,29968.0,1
6021,329200,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29962.0,7
6023,329300,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29964.0,7
6031,329800,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29963.0,1
6032,329800,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29962.0,5
6071,331500,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29974.0,8
6081,332000,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,29987.0,7
6129,334000,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,29995.0,3
6135,334300,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29986.0,8
6175,336200,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29992.0,2
6180,336700,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,30003.0,10
6185,336900,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,30000.0,2
6186,336900,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29999.0,6
6240,341000,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,29993.0,2
6263,342300,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29980.0,3
6271,342900,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29967.0,3
6304,344600,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29954.0,5
6340,346000,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29932.0,5
6385,349000,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,29946.0,1
6427,350200,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29954.0,1
6453,351400,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,29951.0,1
6458,351700,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29955.0,2
6459,351700,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29954.0,1
6479,353300,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,29949.0,2
6621,358200,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,29968.0,8
6723,362600,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29973.0,3
6875,368900,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29981.0,5
6983,374600,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,29996.0,6
7052,378300,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29973.0,2
7053,378300,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29972.0,1
7112,382200,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29965.0,1
7113,382200,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29964.0,7
7120,382400,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29961.0,9
7182,385500,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,29962.0,2
7202,385900,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,29954.0,1
7206,386000,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,29958.0,9
7274,389400,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29969.0,2
7296,390400,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29975.0,2
7297,390400,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29975.0,2
7342,393100,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,29976.0,9
7354,393400,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29969.0,1
7355,393400,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29969.0,3
7372,394400,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,29967.0,1
7378,394600,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,29974.0,8
7396,395400,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29955.0,10
7407,396500,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29965.0,3
7411,396600,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,29967.0,8
7465,400000,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29964.0,4
7552,403800,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29950.0,2
7554,403900,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,29952.0,2
7559,404200,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,29961.0,2
7569,404500,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29957.0,1
7570,404500,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29956.0,7
7582,404900,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,29962.0,3
7600,406200,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,29960.0,7
7670,410700,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,29956.0,9
7713,412800,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,29971.0,1
7735,414100,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,29975.0,1
7751,414500,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,29984.0,2
7762,415200,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,29985.0,6
7789,416700,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,29974.0,10
7808,418100,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29998.0,2
7856,420900,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29966.0,6
7873,422000,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,29964.0,6
7891,422800,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29965.0,3
7892,422800,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29962.0,5
7913,424700,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,29958.0,4
7951,426600,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29930.0,3
7974,427200,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29924.0,7
8006,428900,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,29934.0,5
8021,429800,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,29940.0,4
8047,431800,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,29962.0,2
8055,432500,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,29969.0,6
8078,434000,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,29974.0,1
8080,434100,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29968.0,6
8157,437600,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,29978.0,3
8188,439100,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29967.0,8
8191,439200,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29967.0,8
8198,439500,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29967.0,8
8270,443400,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,29971.0,6
8312,444900,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,29988.0,7
8316,445000,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,29993.0,6
8474,453300,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,29995.0,5
8507,455800,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,29975.0,1
8526,456800,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,29957.0,2
8550,457900,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29956.0,8
8555,458100,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,29959.0,2
8556,458100,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,29959.0,3
8574,458600,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,29964.0,6
8616,461000,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,29976.0,1
8647,463000,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,29971.0,1
8655,463400,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,29970.0,1
8656,463400,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,29969.0,1
8960,477700,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,29993.0,1
8987,478800,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,29994.0,10
8992,479000,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,29999.0,2
9068,482800,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30005.0,5
9093,484200,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,30006.0,10
9166,488600,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30004.0,9
9188,489900,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,30005.0,1
9215,491900,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30016.0,6
9219,492200,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,30019.0,7
9262,494000,Camilla,Caesar,PICNIC_BASKET2,SEASHELLS,30026.0,1
9385,500100,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30009.0,5
9386,500100,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30009.0,9
9393,500500,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,30010.0,2
9414,501600,Charlie,Penelope,PICNIC_BASKET2,SEASHELLS,30005.0,7
9480,504400,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,30011.0,1
9632,513400,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,30005.0,2
9640,514000,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30017.0,7
9661,515300,Penelope,Charlie,PICNIC_BASKET2,SEASHELLS,30014.0,10
9685,517000,Penelope,Camilla,PICNIC_BASKET2,SEASHELLS,30024.0,8
9734,519700,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,30015.0,4
9753,520900,Camilla,Penelope,PICNIC_BASKET2,SEASHELLS,30020.0,7
9771,521600,Penelope,Caesar,PICNIC_BASKET2,SEASHELLS,30030.0,1
9844,526200,Camilla,Pablo,PICNIC_BASKET2,SEASHELLS,30033.0,3
9875,528100,Pablo,Caesar,PICNIC_BASKET2,SEASHELLS,30036.0,2
9979,535300,Caesar,Penelope,PICNIC_BASKET2,SEASHELLS,30044.0,1
9997,536100,Charlie,Pablo,PICNIC_BASKET2,SEASHELLS,30034.0,6
10021,537300,Pablo,Camilla,PICNIC_BASKET2,SEASHELLS,30040.0,2
10026,537400,Caesar,Pablo,PICNIC_BASKET2,SEASHELLS,30035.0,1
