,timestamp,buyer,seller,symbol,currency,price,quantity
298,19900,Paris,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,1
306,20300,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,7
320,21300,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
332,21600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
344,22200,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
348,22500,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
353,22700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
368,23400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
376,23900,Camilla,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,5
378,24000,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
385,24300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
413,26700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,4
427,27500,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
430,27700,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
439,28100,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
441,28400,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
446,28700,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,5
451,29100,Gary,Caesar,RAINFOREST_RESIN,SEASHELLS,10000.0,2
475,30400,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,8
476,30500,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
482,30800,Gina,Caesar,RAINFOREST_RESIN,SEASHELLS,10003.0,11
494,31400,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
518,32500,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,5
532,33400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
538,34000,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,6
539,34100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
541,34600,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
542,34600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
544,34700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,6
545,34700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
558,35300,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10001.0,1
561,35400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
572,36000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
575,36700,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
594,37300,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
596,37700,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
602,37900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
604,38100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
614,38800,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
615,39200,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
624,39900,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,4
626,40100,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,7
647,41500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
663,43200,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
672,43700,Gina,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,5
676,44200,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,5
678,44400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
693,45200,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,6
699,45400,Paris,Gina,RAINFOREST_RESIN,SEASHELLS,10001.0,1
707,46000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,4
741,48200,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
744,48300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
757,48400,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,5
759,48500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
760,48600,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
782,50000,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,5
822,51500,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,9
824,51600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
826,51700,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
830,52100,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,7
831,52200,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
833,52400,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,3
839,52700,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
850,52800,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
874,54500,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,5
881,55300,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
884,55400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
893,56100,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
898,56300,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
930,57100,Paris,Gina,RAINFOREST_RESIN,SEASHELLS,10001.0,1
931,57100,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,6
943,57600,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
949,57900,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
975,58900,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,4
997,59900,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
1007,60200,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
1012,60700,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
1013,60900,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,7
1032,62300,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
1062,64100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
1065,64300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
1073,64800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1090,65400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
1098,65700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,5
1099,65700,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,8
1145,67900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
1155,68300,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
1159,68900,Gina,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1164,69100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
1172,69600,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
1186,70600,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3
1189,71300,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
1202,71800,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
1214,72500,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
1225,73000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,6
1232,73300,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
1235,73500,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
1239,73700,Pablo,Paris,RAINFOREST_RESIN,SEASHELLS,10002.0,1
1240,73700,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
1242,73900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1244,74000,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
1247,74200,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
1274,75300,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
1303,76700,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,4
1312,77800,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1318,78300,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
1321,78400,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,6
1328,78800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1335,79300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
1358,80500,Camilla,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,3
1359,80500,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,4
1360,80700,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,4
1367,80900,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
1394,82300,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
1399,82500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
1406,82900,Penelope,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3
1431,84300,Gary,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1438,85000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
1446,85300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
1447,85400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
1453,85500,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
1454,85500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
1462,85900,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
1464,86100,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
1487,87400,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
1502,88300,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
1504,88400,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1518,89100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1519,89200,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
1521,89400,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
1523,89500,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
1550,90700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,6
1561,90800,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
1565,91000,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,7
1566,91100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
1588,91900,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
1594,92100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
1621,93700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1622,93800,Penelope,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
1625,93900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
1646,95000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
1654,95900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
1662,96500,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
1665,97000,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
1680,97700,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,3
1687,98100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
1688,98100,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1695,98400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
1709,99600,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,4
1716,100800,Camilla,Gary,RAINFOREST_RESIN,SEASHELLS,9997.0,5
1717,100800,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9997.0,4
1720,100900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
1757,102500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
1772,103300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
1779,103900,Camilla,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,2
1780,103900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9997.0,5
1816,105600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
1819,105700,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
1826,106100,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10001.0,1
1827,106300,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
1855,107900,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
1857,108000,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1869,108800,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1870,108800,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,10000.0,2
1874,109100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
1896,110200,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
1900,110500,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
1914,111500,Pablo,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,5
1915,111500,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,6
1924,111800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
1935,112400,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
1942,113200,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3
1963,114200,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
1980,114700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
1986,115000,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
1994,115400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2000,115600,Gina,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
2002,116000,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
2005,116100,Gina,Charlie,RAINFOREST_RESIN,SEASHELLS,10003.0,9
2007,116300,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10000.0,1
2023,116900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
2050,119000,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,9
2056,119700,Penelope,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
2067,120400,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
2068,120600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
2069,120800,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
2084,121500,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
2086,121600,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
2092,121900,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
2105,123100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
2109,123300,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
2130,125200,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10001.0,1
2137,125600,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,5
2139,125800,Caesar,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
2146,126400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
2149,126500,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
2150,126600,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
2214,129600,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
2223,130200,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
2225,130400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2240,130700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2241,131000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
2252,131900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
2269,132500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
2273,132700,Gina,Caesar,RAINFOREST_RESIN,SEASHELLS,10003.0,10
2291,133800,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
2307,134700,Paris,Caesar,RAINFOREST_RESIN,SEASHELLS,10001.0,1
2312,134800,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
2316,135000,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,7
2317,135000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
2328,135700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
2367,138000,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2380,139300,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
2411,140700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2413,140900,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
2444,143100,Charlie,Gina,RAINFOREST_RESIN,SEASHELLS,9997.0,6
2451,143300,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,4
2452,143400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
2481,144800,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
2490,145300,Pablo,Penelope,RAINFOREST_RESIN,SEASHELLS,10002.0,4
2494,145600,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
2519,146100,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,6
2520,146100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
2529,146700,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
2530,146700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2547,148000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
2551,148300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
2552,148400,Camilla,Paris,RAINFOREST_RESIN,SEASHELLS,9997.0,2
2554,148500,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,7
2556,148900,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
2565,149900,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,10
2577,150900,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
2587,151600,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,5
2588,152000,Paris,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,1
2589,152000,Camilla,Paris,RAINFOREST_RESIN,SEASHELLS,9997.0,1
2590,152000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,4
2597,152400,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,6
2598,152500,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
2602,152900,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3
2614,153800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
2615,153900,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
2625,154200,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
2632,154600,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,4
2669,156200,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
2680,156400,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2707,158000,Penelope,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,5
2708,158000,Penelope,Paris,RAINFOREST_RESIN,SEASHELLS,10003.0,1
2723,159000,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
2726,159100,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,9
2728,159400,Caesar,Paris,RAINFOREST_RESIN,SEASHELLS,9999.0,1
2736,159900,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,10
2737,159900,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
2741,160100,Paris,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,2
2749,161000,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,7
2760,161600,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,5
2767,162000,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,3
2776,162300,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
2796,162900,Camilla,Paris,RAINFOREST_RESIN,SEASHELLS,9997.0,1
2808,163600,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
2812,163800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2822,164300,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,7
2823,164500,Pablo,Paris,RAINFOREST_RESIN,SEASHELLS,10002.0,1
2825,164600,Pablo,Caesar,RAINFOREST_RESIN,SEASHELLS,10002.0,5
2832,165100,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,2
2838,165700,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
2841,165800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2855,166600,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
2871,167700,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,8
2878,168100,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,6
2879,168100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
2895,169200,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
2910,169900,Pablo,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,4
2922,170700,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
2934,172000,Gary,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,9
2936,172100,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,6
2959,172900,Charlie,Penelope,RAINFOREST_RESIN,SEASHELLS,9992.0,8
2998,174400,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
3006,175000,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
3031,176300,Caesar,Pablo,RAINFOREST_RESIN,SEASHELLS,9998.0,5
3052,178200,Penelope,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,5
3085,179400,Paris,Camilla,RAINFOREST_RESIN,SEASHELLS,10003.0,1
3110,180700,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
3118,180900,Charlie,Pablo,RAINFOREST_RESIN,SEASHELLS,9992.0,5
3125,181300,Charlie,Gary,RAINFOREST_RESIN,SEASHELLS,9992.0,7
3150,182900,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10002.0,3
3179,184000,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,2
3181,184100,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
3193,184700,Pablo,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,6
3203,185800,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
3206,185900,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10001.0,1
3215,186300,Charlie,Paris,RAINFOREST_RESIN,SEASHELLS,9992.0,1
3226,186900,Paris,Charlie,RAINFOREST_RESIN,SEASHELLS,10008.0,1
